record_view,tier_scope,candidate_id,candidate_alias,candidate_role,source_test_id,source_queue_id,state_profile,followup_profile,pressure_group,materialization_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_ta_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,month,2024-06,10,-34.71,82.04,-116.75,0.702698,-3.471,0.3,27.346667,-16.678571,1.639629,59.72,11.375021,5,0.8,3,-0.581212,minor_negative_slice(작은 음수 구간)
mt5_ta_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,month,2024-07,36,-5.25,200.36,-205.61,0.974466,-0.145833,0.583333,9.540952,-13.707333,0.696047,84.12,16.824,36,1.0,5,-0.062411,minor_negative_slice(작은 음수 구간)
mt5_ta_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,month,2024-08,47,84.0,331.11,-247.11,1.33993,1.787234,0.595745,11.825357,-13.005789,0.909238,41.42,7.589834,12,0.744681,3,2.028006,measured_slice(측정 구간)
mt5_ta_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,month,2024-09,34,163.67,307.61,-143.94,2.137071,4.813824,0.647059,13.982273,-11.995,1.165675,50.51,8.61005,12,0.617647,4,3.240348,measured_slice(측정 구간)
mt5_ta_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,month,2024-10,28,240.21,390.72,-150.51,2.595974,8.578929,0.535714,26.048,-11.577692,2.249844,53.48,7.601126,10,0.75,5,4.491586,measured_slice(측정 구간)
mt5_ta_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,month,2024-11,28,282.27,491.95,-209.68,2.346194,10.081071,0.607143,28.938235,-19.061818,1.518126,90.33,17.698231,9,0.678571,3,3.124875,measured_slice(측정 구간)
mt5_ta_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,month,2024-12,25,-145.72,229.43,-375.15,0.611569,-5.8288,0.44,20.857273,-26.796429,0.77836,186.16,37.232,25,1.0,4,-0.782768,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,month,2024-01,15,65.72,86.45,-20.73,4.170285,4.381333,0.733333,7.859091,-5.1825,1.516467,20.64,3.837573,4,0.333333,3,3.184109,measured_slice(측정 구간)
mt5_rt_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,month,2024-02,16,201.31,214.58,-13.27,16.170309,12.581875,0.8125,16.506154,-4.423333,3.73161,11.17,1.567763,2,0.1875,2,18.022381,measured_slice(측정 구간)
mt5_rt_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,month,2024-03,14,37.63,68.81,-31.18,2.206863,2.687857,0.5,9.83,-4.454286,2.206863,14.92,2.862789,5,0.642857,3,2.522118,measured_slice(측정 구간)
mt5_rt_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,month,2024-04,32,96.79,248.08,-151.29,1.639765,3.024688,0.5,15.505,-9.455625,1.639765,44.9,6.997148,13,0.78125,4,2.155679,measured_slice(측정 구간)
mt5_rt_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,month,2024-05,11,79.56,112.92,-33.36,3.384892,7.232727,0.818182,12.546667,-16.68,0.752198,23.31,4.276123,4,0.545455,1,3.413127,measured_slice(측정 구간)
mt5_rt_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,month,2024-06,10,-34.71,82.04,-116.75,0.702698,-3.471,0.3,27.346667,-16.678571,1.639629,59.72,11.375021,5,0.8,3,-0.581212,minor_negative_slice(작은 음수 구간)
mt5_rt_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,month,2024-07,36,-5.25,200.36,-205.61,0.974466,-0.145833,0.583333,9.540952,-13.707333,0.696047,84.12,16.824,36,1.0,5,-0.062411,minor_negative_slice(작은 음수 구간)
mt5_rt_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,month,2024-08,47,84.0,331.11,-247.11,1.33993,1.787234,0.595745,11.825357,-13.005789,0.909238,41.42,7.589834,12,0.744681,3,2.028006,measured_slice(측정 구간)
mt5_rt_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,month,2024-09,34,163.67,307.61,-143.94,2.137071,4.813824,0.647059,13.982273,-11.995,1.165675,50.51,8.61005,12,0.617647,4,3.240348,measured_slice(측정 구간)
mt5_rt_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,month,2024-10,28,240.21,390.72,-150.51,2.595974,8.578929,0.535714,26.048,-11.577692,2.249844,53.48,7.601126,10,0.75,5,4.491586,measured_slice(측정 구간)
mt5_rt_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,month,2024-11,28,282.27,491.95,-209.68,2.346194,10.081071,0.607143,28.938235,-19.061818,1.518126,90.33,17.698231,9,0.678571,3,3.124875,measured_slice(측정 구간)
mt5_rt_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,month,2024-12,25,-145.72,229.43,-375.15,0.611569,-5.8288,0.44,20.857273,-26.796429,0.77836,186.16,37.232,25,1.0,4,-0.782768,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,month,2024-01,16,58.17,82.03,-23.86,3.437972,3.635625,0.625,8.203,-3.976667,2.062783,17.8,3.328845,4,0.4375,3,3.267978,measured_slice(측정 구간)
mt5_ta_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,month,2024-02,15,201.33,206.07,-4.74,43.474684,13.422,0.866667,15.851538,-2.37,6.688413,2.5,0.429942,1,0.133333,1,80.532,measured_slice(측정 구간)
mt5_ta_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,month,2024-03,14,35.87,71.3,-35.43,2.012419,2.562143,0.5,10.185714,-5.061429,2.012419,21.81,4.182327,8,0.785714,4,1.644658,measured_slice(측정 구간)
mt5_ta_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,month,2024-04,30,81.81,230.51,-148.7,1.550168,2.727,0.5,15.367333,-9.913333,1.550168,51.24,8.601212,12,0.8,4,1.596604,measured_slice(측정 구간)
mt5_ta_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,month,2024-05,11,101.13,131.39,-30.26,4.342036,9.193636,0.818182,14.598889,-15.13,0.964897,20.83,3.840552,3,0.454545,1,4.855017,measured_slice(측정 구간)
mt5_ta_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,month,2024-06,9,-41.63,61.62,-103.25,0.596804,-4.625556,0.222222,30.81,-14.75,2.088814,60.51,11.661656,6,0.888889,3,-0.687985,minor_negative_slice(작은 음수 구간)
mt5_ta_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,month,2024-07,39,-1.29,211.19,-212.48,0.993929,-0.033077,0.589744,9.182174,-13.28,0.691429,79.28,15.856,39,1.0,5,-0.016271,minor_negative_slice(작은 음수 구간)
mt5_ta_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,month,2024-08,46,88.09,335.21,-247.12,1.356466,1.915,0.608696,11.971786,-13.728889,0.872014,41.42,7.594008,8,0.695652,3,2.12675,measured_slice(측정 구간)
mt5_ta_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,month,2024-09,35,168.9,318.37,-149.47,2.129993,4.825714,0.628571,14.471364,-11.497692,1.258632,54.46,9.173601,12,0.657143,4,3.101359,measured_slice(측정 구간)
mt5_ta_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,month,2024-10,27,238.01,374.9,-136.89,2.738695,8.815185,0.555556,24.993333,-11.4075,2.190956,65.89,9.398223,18,0.814815,4,3.612233,measured_slice(측정 구간)
mt5_ta_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,month,2024-11,28,273.39,455.25,-181.86,2.503299,9.763929,0.607143,26.779412,-16.532727,1.619782,62.68,12.536,10,0.75,2,4.361678,measured_slice(측정 구간)
mt5_ta_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,month,2024-12,23,-141.61,216.55,-358.16,0.604618,-6.156957,0.391304,24.061111,-25.582857,0.940517,174.7,34.915559,15,0.956522,4,-0.81059,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,month,2024-01,16,58.17,82.03,-23.86,3.437972,3.635625,0.625,8.203,-3.976667,2.062783,17.8,3.328845,4,0.4375,3,3.267978,measured_slice(측정 구간)
mt5_rt_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,month,2024-02,15,201.33,206.07,-4.74,43.474684,13.422,0.866667,15.851538,-2.37,6.688413,2.5,0.429942,1,0.133333,1,80.532,measured_slice(측정 구간)
mt5_rt_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,month,2024-03,14,35.87,71.3,-35.43,2.012419,2.562143,0.5,10.185714,-5.061429,2.012419,21.81,4.182327,8,0.785714,4,1.644658,measured_slice(측정 구간)
mt5_rt_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,month,2024-04,30,81.81,230.51,-148.7,1.550168,2.727,0.5,15.367333,-9.913333,1.550168,51.24,8.601212,12,0.8,4,1.596604,measured_slice(측정 구간)
