bar_time_server,timestamp_utc,split,row_index,stage38_decision_signal,candidate_id,candidate_label,enabled_surfaces,tier_label,routing_source,entry_decision
2026.03.23 16:25:00,2026-03-23T16:25:00Z,oos,999,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.03.23 16:30:00,2026-03-23T16:30:00Z,oos,1000,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.03.24 15:35:00,2026-03-24T15:35:00Z,oos,1001,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.03.24 15:40:00,2026-03-24T15:40:00Z,oos,1002,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.24 15:45:00,2026-03-24T15:45:00Z,oos,1003,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.24 15:50:00,2026-03-24T15:50:00Z,oos,1004,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.24 15:55:00,2026-03-24T15:55:00Z,oos,1005,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.03.24 16:00:00,2026-03-24T16:00:00Z,oos,1006,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.03.24 16:05:00,2026-03-24T16:05:00Z,oos,1007,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.24 16:10:00,2026-03-24T16:10:00Z,oos,1008,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.24 16:15:00,2026-03-24T16:15:00Z,oos,1009,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.24 16:20:00,2026-03-24T16:20:00Z,oos,1010,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.24 16:25:00,2026-03-24T16:25:00Z,oos,1011,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.24 16:30:00,2026-03-24T16:30:00Z,oos,1012,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.25 15:35:00,2026-03-25T15:35:00Z,oos,1013,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.03.25 15:40:00,2026-03-25T15:40:00Z,oos,1014,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.03.25 15:45:00,2026-03-25T15:45:00Z,oos,1015,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.03.25 15:50:00,2026-03-25T15:50:00Z,oos,1016,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.03.25 15:55:00,2026-03-25T15:55:00Z,oos,1017,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.03.25 16:00:00,2026-03-25T16:00:00Z,oos,1018,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.03.25 16:05:00,2026-03-25T16:05:00Z,oos,1019,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.03.25 16:10:00,2026-03-25T16:10:00Z,oos,1020,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.25 16:15:00,2026-03-25T16:15:00Z,oos,1021,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.25 16:20:00,2026-03-25T16:20:00Z,oos,1022,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.25 16:25:00,2026-03-25T16:25:00Z,oos,1023,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.25 16:30:00,2026-03-25T16:30:00Z,oos,1024,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.26 15:35:00,2026-03-26T15:35:00Z,oos,1025,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.03.26 15:40:00,2026-03-26T15:40:00Z,oos,1026,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.03.26 15:45:00,2026-03-26T15:45:00Z,oos,1027,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.26 15:50:00,2026-03-26T15:50:00Z,oos,1028,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.03.26 15:55:00,2026-03-26T15:55:00Z,oos,1029,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.03.26 16:00:00,2026-03-26T16:00:00Z,oos,1030,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.26 16:05:00,2026-03-26T16:05:00Z,oos,1031,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.26 16:10:00,2026-03-26T16:10:00Z,oos,1032,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.26 16:15:00,2026-03-26T16:15:00Z,oos,1033,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.26 16:20:00,2026-03-26T16:20:00Z,oos,1034,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.26 16:25:00,2026-03-26T16:25:00Z,oos,1035,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.26 16:30:00,2026-03-26T16:30:00Z,oos,1036,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.27 15:35:00,2026-03-27T15:35:00Z,oos,1037,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.03.27 15:40:00,2026-03-27T15:40:00Z,oos,1038,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.27 15:45:00,2026-03-27T15:45:00Z,oos,1039,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.27 15:50:00,2026-03-27T15:50:00Z,oos,1040,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.03.27 15:55:00,2026-03-27T15:55:00Z,oos,1041,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.03.27 16:00:00,2026-03-27T16:00:00Z,oos,1042,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.27 16:05:00,2026-03-27T16:05:00Z,oos,1043,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.27 16:10:00,2026-03-27T16:10:00Z,oos,1044,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.27 16:15:00,2026-03-27T16:15:00Z,oos,1045,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.27 16:20:00,2026-03-27T16:20:00Z,oos,1046,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.03.27 16:25:00,2026-03-27T16:25:00Z,oos,1047,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.03.27 16:30:00,2026-03-27T16:30:00Z,oos,1048,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.03.30 21:05:00,2026-03-30T21:05:00Z,oos,1049,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.04.01 20:00:00,2026-04-01T20:00:00Z,oos,1050,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.04.01 20:30:00,2026-04-01T20:30:00Z,oos,1051,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.04.02 20:10:00,2026-04-02T20:10:00Z,oos,1052,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.04.02 21:00:00,2026-04-02T21:00:00Z,oos,1053,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
2026.04.06 21:55:00,2026-04-06T21:55:00Z,oos,1054,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.04.09 17:10:00,2026-04-09T17:10:00Z,oos,1055,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.04.10 21:40:00,2026-04-10T21:40:00Z,oos,1056,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.04.10 21:55:00,2026-04-10T21:55:00Z,oos,1057,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.04.13 20:50:00,2026-04-13T20:50:00Z,oos,1058,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.04.13 21:10:00,2026-04-13T21:10:00Z,oos,1059,0,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,flat
2026.04.13 21:25:00,2026-04-13T21:25:00Z,oos,1060,1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,long
2026.04.13 21:45:00,2026-04-13T21:45:00Z,oos,1061,-1,c03_abstention_only,abstention only,abstention,Tier B,tier_b_fallback,short
