queue_id,thesis_id,source_artifact,scoring_mode,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,max_underwater_trade_count,max_underwater_start,max_underwater_end,max_drawdown,axis,bucket,claim_boundary
pv_c56_volatility_cost_shape_sentry__soft_veto,pv_c56_volatility_cost_shape_sentry,c56_plain,soft_veto,21,73.5,117.575,44.075,2.667612025,3.5,0.6666666667,8.3982142857,-6.2964285714,1.3338060125,5,2026-04-29T17:35:00+00:00,2026-05-13T19:45:00+00:00,17.225,adx,mid_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__soft_veto,pv_c56_volatility_cost_shape_sentry,c56_plain,soft_veto,20,85.365,133.625,48.26,2.7688561956,4.26825,0.7,9.5446428571,-8.0433333333,1.1866526553,7,2026-05-15T17:35:00+00:00,2026-05-19T23:30:00+00:00,41.86,adx,low_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__negative_control,pv_c56_volatility_cost_shape_sentry,c56_plain,negative_control,35,49.795,119.395,69.6,1.7154454023,1.4227142857,0.5714285714,5.96975,-4.64,1.2865840517,15,2026-04-20T17:35:00+00:00,2026-05-06T17:35:00+00:00,33.61,adx,high_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__negative_control,pv_c56_volatility_cost_shape_sentry,c56_plain,negative_control,21,73.5,117.575,44.075,2.667612025,3.5,0.6666666667,8.3982142857,-6.2964285714,1.3338060125,5,2026-04-29T17:35:00+00:00,2026-05-13T19:45:00+00:00,17.225,adx,mid_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__negative_control,pv_c56_volatility_cost_shape_sentry,c56_plain,negative_control,20,85.365,133.625,48.26,2.7688561956,4.26825,0.7,9.5446428571,-8.0433333333,1.1866526553,7,2026-05-15T17:35:00+00:00,2026-05-19T23:30:00+00:00,41.86,adx,low_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__control_no_veto,pv_c56_session_liquidity_veto,c56_plain,control_no_veto,35,49.795,119.395,69.6,1.7154454023,1.4227142857,0.5714285714,5.96975,-4.64,1.2865840517,15,2026-04-20T17:35:00+00:00,2026-05-06T17:35:00+00:00,33.61,adx,high_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__control_no_veto,pv_c56_session_liquidity_veto,c56_plain,control_no_veto,21,73.5,117.575,44.075,2.667612025,3.5,0.6666666667,8.3982142857,-6.2964285714,1.3338060125,5,2026-04-29T17:35:00+00:00,2026-05-13T19:45:00+00:00,17.225,adx,mid_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__control_no_veto,pv_c56_session_liquidity_veto,c56_plain,control_no_veto,20,85.365,133.625,48.26,2.7688561956,4.26825,0.7,9.5446428571,-8.0433333333,1.1866526553,7,2026-05-15T17:35:00+00:00,2026-05-19T23:30:00+00:00,41.86,adx,low_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__hard_veto,pv_c56_session_liquidity_veto,c56_plain,hard_veto,34,52.42,119.395,66.975,1.7826801045,1.5417647059,0.5882352941,5.96975,-4.7839285714,1.2478760732,15,2026-04-20T17:35:00+00:00,2026-05-06T17:35:00+00:00,33.61,adx,high_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__hard_veto,pv_c56_session_liquidity_veto,c56_plain,hard_veto,19,72.75,105.375,32.625,3.2298850575,3.8289473684,0.6842105263,8.1057692308,-5.4375,1.4907161804,5,2026-04-29T17:35:00+00:00,2026-05-13T19:45:00+00:00,17.225,adx,mid_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__hard_veto,pv_c56_session_liquidity_veto,c56_plain,hard_veto,18,77.23,125.49,48.26,2.6002900953,4.2905555556,0.6666666667,10.4575,-8.0433333333,1.3001450477,7,2026-05-15T17:35:00+00:00,2026-05-20T17:35:00+00:00,41.86,adx,low_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,c56_plain,soft_veto,35,49.795,119.395,69.6,1.7154454023,1.4227142857,0.5714285714,5.96975,-4.64,1.2865840517,15,2026-04-20T17:35:00+00:00,2026-05-06T17:35:00+00:00,33.61,adx,high_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,c56_plain,soft_veto,21,73.5,117.575,44.075,2.667612025,3.5,0.6666666667,8.3982142857,-6.2964285714,1.3338060125,5,2026-04-29T17:35:00+00:00,2026-05-13T19:45:00+00:00,17.225,adx,mid_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,c56_plain,soft_veto,20,85.365,133.625,48.26,2.7688561956,4.26825,0.7,9.5446428571,-8.0433333333,1.1866526553,7,2026-05-15T17:35:00+00:00,2026-05-19T23:30:00+00:00,41.86,adx,low_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__negative_control,pv_c56_session_liquidity_veto,c56_plain,negative_control,34,57.245,122.42,65.175,1.8783275796,1.6836764706,0.5882352941,6.121,-4.6553571429,1.3148293057,14,2026-04-20T17:35:00+00:00,2026-05-05T17:35:00+00:00,29.31,adx,high_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__negative_control,pv_c56_session_liquidity_veto,c56_plain,negative_control,21,71.65,115.725,44.075,2.6256381168,3.4119047619,0.6666666667,8.2660714286,-6.2964285714,1.3128190584,5,2026-04-29T17:35:00+00:00,2026-05-11T18:40:00+00:00,15.55,adx,mid_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__negative_control,pv_c56_session_liquidity_veto,c56_plain,negative_control,20,107.19,130.015,22.825,5.6961664841,5.3595,0.8,8.1259375,-5.70625,1.424041621,6,2026-05-15T17:50:00+00:00,2026-05-18T22:20:00+00:00,11.785,adx,low_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,m48_plain,control_no_veto,93,143.955,269.715,125.76,2.1446803435,1.5479032258,0.623655914,4.6502586207,-3.5931428571,1.2942036556,17,2026-05-13T16:15:00+00:00,2026-05-20T09:05:00+00:00,38.835,adx,low_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,m48_plain,control_no_veto,125,-19.23,299.67,318.9,0.9396989652,-0.15384,0.496,4.8333870968,-5.0619047619,0.9548554001,111,2026-04-20T11:20:00+00:00,2026-05-22T18:00:00+00:00,90.0,adx,high_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,m48_plain,control_no_veto,81,-1.315,195.28,196.595,0.9933111218,-0.0162345679,0.5555555556,4.3395555556,-5.4609722222,0.7946488975,16,2026-05-18T18:20:00+00:00,2026-05-22T15:50:00+00:00,48.5,adx,mid_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__hard_veto,pv_m48_macro_rate_volatility_guard,m48_plain,hard_veto,85,174.485,266.625,92.14,2.8936943781,2.0527647059,0.6352941176,4.9375,-2.9722580645,1.6611949208,13,2026-05-13T16:15:00+00:00,2026-05-19T08:00:00+00:00,18.575,adx,low_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__hard_veto,pv_m48_macro_rate_volatility_guard,m48_plain,hard_veto,128,1.925,305.085,303.16,1.0063497823,0.0150390625,0.5078125,4.6936153846,-4.8120634921,0.9753851736,81,2026-04-20T11:20:00+00:00,2026-05-14T09:10:00+00:00,62.775,adx,high_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__hard_veto,pv_m48_macro_rate_volatility_guard,m48_plain,hard_veto,82,-1.605,185.43,187.035,0.9914187184,-0.0195731707,0.5365853659,4.2143181818,-4.9219736842,0.8562252568,17,2026-05-18T18:20:00+00:00,2026-05-22T15:50:00+00:00,48.89,adx,mid_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__soft_veto,pv_m48_macro_rate_volatility_guard,m48_plain,soft_veto,93,143.955,269.715,125.76,2.1446803435,1.5479032258,0.623655914,4.6502586207,-3.5931428571,1.2942036556,17,2026-05-13T16:15:00+00:00,2026-05-20T09:05:00+00:00,38.835,adx,low_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__soft_veto,pv_m48_macro_rate_volatility_guard,m48_plain,soft_veto,125,-19.23,299.67,318.9,0.9396989652,-0.15384,0.496,4.8333870968,-5.0619047619,0.9548554001,111,2026-04-20T11:20:00+00:00,2026-05-22T18:00:00+00:00,90.0,adx,high_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__soft_veto,pv_m48_macro_rate_volatility_guard,m48_plain,soft_veto,81,-1.315,195.28,196.595,0.9933111218,-0.0162345679,0.5555555556,4.3395555556,-5.4609722222,0.7946488975,16,2026-05-18T18:20:00+00:00,2026-05-22T15:50:00+00:00,48.5,adx,mid_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__negative_control,pv_m48_macro_rate_volatility_guard,m48_plain,negative_control,93,143.955,269.715,125.76,2.1446803435,1.5479032258,0.623655914,4.6502586207,-3.5931428571,1.2942036556,17,2026-05-13T16:15:00+00:00,2026-05-20T09:05:00+00:00,38.835,adx,low_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__negative_control,pv_m48_macro_rate_volatility_guard,m48_plain,negative_control,125,-22.08,296.82,318.9,0.9307619944,-0.17664,0.496,4.7874193548,-5.0619047619,0.9457742846,111,2026-04-20T11:20:00+00:00,2026-05-22T18:05:00+00:00,90.0,adx,high_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__negative_control,pv_m48_macro_rate_volatility_guard,m48_plain,negative_control,81,0.07,196.665,196.595,1.000356062,0.0008641975,0.5555555556,4.3703333333,-5.4609722222,0.8002848496,16,2026-05-18T18:20:00+00:00,2026-05-22T15:55:00+00:00,48.5,adx,mid_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__control_no_veto,pv_m48_breadth_reintroduction_control,m48_plain,control_no_veto,93,143.955,269.715,125.76,2.1446803435,1.5479032258,0.623655914,4.6502586207,-3.5931428571,1.2942036556,17,2026-05-13T16:15:00+00:00,2026-05-20T09:05:00+00:00,38.835,adx,low_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__control_no_veto,pv_m48_breadth_reintroduction_control,m48_plain,control_no_veto,125,-19.23,299.67,318.9,0.9396989652,-0.15384,0.496,4.8333870968,-5.0619047619,0.9548554001,111,2026-04-20T11:20:00+00:00,2026-05-22T18:00:00+00:00,90.0,adx,high_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__control_no_veto,pv_m48_breadth_reintroduction_control,m48_plain,control_no_veto,81,-1.315,195.28,196.595,0.9933111218,-0.0162345679,0.5555555556,4.3395555556,-5.4609722222,0.7946488975,16,2026-05-18T18:20:00+00:00,2026-05-22T15:50:00+00:00,48.5,adx,mid_adx,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
