row_index,timestamp_utc,split,selection_split_role,best_model_id,best_score,best_score_decile,score__sequence_context__good_shape_logreg_l2_balanced,score__sequence_plus_scalar_context__good_shape_logreg_l2_balanced,score__sequence_context__shape_score_extra_trees_depth5,score__sequence_plus_scalar_context__shape_score_extra_trees_depth5
44825,2026-02-27 17:25:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00027107344015761504,2,0.00027107344015761504,0.00023679869327359606,-0.20693093911341404,-0.23452987191588126
44826,2026-02-27 17:30:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00033905511705870436,3,0.00033905511705870436,0.0002986335547743103,0.043662014991085754,0.10330663946920647
44827,2026-02-27 17:35:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0003205917843799264,3,0.0003205917843799264,0.0002622616635345266,0.06601642098866503,0.026199588616591905
44828,2026-02-27 17:40:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0003554306206826972,3,0.0003554306206826972,0.0002705543062585511,-0.1762100888598469,-0.1889357639284287
44829,2026-02-27 17:45:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00024593273654095526,2,0.00024593273654095526,0.000190206325775654,-0.21779325162471974,-0.19330061220176892
44830,2026-02-27 17:50:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00036100373129058287,3,0.00036100373129058287,0.0002898410773288361,0.05428102268379613,0.027735896145355075
44831,2026-02-27 17:55:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00046073253423365275,3,0.00046073253423365275,0.0003907323765087595,0.07107437762074963,0.0770351519590793
44832,2026-02-27 18:00:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0003906985806409503,3,0.0003906985806409503,0.00036827155955745195,-0.02869958011317823,-0.0686367504165942
44881,2026-03-02 16:40:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00015499502014897095,2,0.00015499502014897095,0.0001421469324469636,-0.023825203899854035,0.06713855744469094
44882,2026-03-02 16:45:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00010436823256516556,2,0.00010436823256516556,9.308014322257534e-05,-0.24573501988951738,-0.23052941679399272
44883,2026-03-02 16:50:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,5.749544731268673e-05,2,5.749544731268673e-05,4.9211330369806904e-05,-0.04773382875256565,-0.11516349055796533
44884,2026-03-02 16:55:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00019392245235078673,2,0.00019392245235078673,0.00016102999216941402,-0.08611936083954942,0.006702920603442216
44885,2026-03-02 17:00:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,4.8359932530957966e-05,1,4.8359932530957966e-05,4.6072542204257595e-05,-0.19710386423244372,-0.20912595115712473
44886,2026-03-02 17:05:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,1.6823722863113306e-06,1,1.6823722863113306e-06,1.9105836734894787e-06,-0.20230963164881435,-0.2624835164347494
44887,2026-03-02 17:10:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00030971393943638793,3,0.00030971393943638793,0.0003179695333490947,-0.09397414568015863,-0.13343896876303163
44888,2026-03-02 17:15:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0002828763662694353,2,0.0002828763662694353,0.0002631634931670741,-0.21299661162878442,-0.2880064070259169
44889,2026-03-02 17:20:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00039663394761024377,3,0.00039663394761024377,0.00037277104343994824,0.07464876140293102,0.08507029710138346
44890,2026-03-02 17:25:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00021557509907230493,2,0.00021557509907230493,0.00020938846457156643,0.03344377654881402,0.01633907829757771
44891,2026-03-02 17:30:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0002548845368809002,2,0.0002548845368809002,0.00024098224184947807,-0.012355569993216697,0.03791603824827045
44892,2026-03-02 17:35:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0003231989333112167,3,0.0003231989333112167,0.0002705153320271594,0.06401869922347123,0.08198191330242703
44893,2026-03-02 17:40:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00020906616922072995,2,0.00020906616922072995,0.00018513495916483354,-0.09686818229604546,-0.15041301699922685
44894,2026-03-02 17:45:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0003357518812747093,3,0.0003357518812747093,0.00030486973791092874,-0.1313426796257404,-0.17578974977578107
44895,2026-03-02 17:50:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0003234230751748376,3,0.0003234230751748376,0.00027936091093183347,0.019983652570950763,0.08747099549793498
44896,2026-03-02 17:55:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00038449656592720545,3,0.00038449656592720545,0.0003382841685187132,-0.01611839230519178,0.0850941297918737
44897,2026-03-02 18:00:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00035083677907148857,3,0.00035083677907148857,0.0003407905217144096,-0.0840538389685042,-0.14915642188374695
44898,2026-03-02 18:05:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.000367701137226636,3,0.000367701137226636,0.00037323978593710834,0.0017236752753437895,-0.01641489760904894
44899,2026-03-02 18:10:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00031187100923604094,3,0.00031187100923604094,0.0002815980682702573,-0.04423227445657488,-0.10004591633809239
44900,2026-03-02 18:15:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00025308962906011066,2,0.00025308962906011066,0.00024869319043107615,-0.02758252120122117,0.08222129020030586
44911,2026-03-02 19:10:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0007111246896021121,3,0.0007111246896021121,0.0007967100580417533,0.06662148142290183,0.09993418716278768
44914,2026-03-02 19:25:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.000642647119400234,3,0.000642647119400234,0.0006971508487823027,0.025663662214996996,0.04804556910007053
44915,2026-03-02 19:30:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0006700892014416418,3,0.0006700892014416418,0.0007671663331065126,0.021155627797784786,-0.004709315928932477
44920,2026-03-02 19:55:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.000490984523879636,3,0.000490984523879636,0.0007034716163342389,-0.1101332455257024,-0.04698040395804558
44946,2026-03-03 16:50:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,9.937939105094222e-05,2,9.937939105094222e-05,8.028352695287546e-05,0.08879342388083418,0.07045022465084876
44955,2026-03-03 17:35:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,7.278628629499524e-05,2,7.278628629499524e-05,6.530153282599881e-05,-0.21947568334902018,-0.264652070265078
44956,2026-03-03 17:40:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00012798644268789588,2,0.00012798644268789588,0.00011520759012833607,-0.207842672514602,-0.2775225175873415
44957,2026-03-03 17:45:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00023087729625204475,2,0.00023087729625204475,0.00020070397196098847,0.09275076494532492,0.061045611613222354
44958,2026-03-03 17:50:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00013050934444183037,2,0.00013050934444183037,0.00011708860946672313,0.002513579385493862,-0.03726971553422302
44959,2026-03-03 17:55:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00018844695077872714,2,0.00018844695077872714,0.0001688443632235591,0.03779174280142406,0.048110352224248316
44960,2026-03-03 18:00:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0001472294609606336,2,0.0001472294609606336,0.00014692326613735508,0.10675921275054358,0.013950146491443802
44961,2026-03-03 18:05:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,9.396199619082778e-05,2,9.396199619082778e-05,0.00010004305501115541,-0.05573793673720106,-0.15001395464563527
44962,2026-03-03 18:10:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0002670331904334939,2,0.0002670331904334939,0.0002659126823991615,-0.09737003554685068,-0.17120427212717562
44963,2026-03-03 18:15:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00014500508293141672,2,0.00014500508293141672,0.0001419354195313966,-0.053053291415307825,-0.042152380412235735
44964,2026-03-03 18:20:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00020202402600125958,2,0.00020202402600125958,0.00019688374614293289,-0.06409230460427028,-0.10351013036764076
44965,2026-03-03 18:25:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00023576401248817693,2,0.00023576401248817693,0.00024140039977741152,-0.11585381634105459,-0.16940898721346073
44966,2026-03-03 18:30:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00048674387987824967,3,0.00048674387987824967,0.0004957521337190629,0.05284376864538257,0.13183355083796117
44967,2026-03-03 18:35:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0002651444469897852,2,0.0002651444469897852,0.00027898737418667396,0.01948177487849863,0.056976966572907156
44968,2026-03-03 18:40:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.000297967415539874,2,0.000297967415539874,0.00027939398345524043,-0.18201097144456513,-0.169623685626945
44969,2026-03-03 18:45:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,5.751849282361839e-05,2,5.751849282361839e-05,5.734779276342762e-05,-0.20140395670935646,-0.1894906638023973
44970,2026-03-03 18:50:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0001646876023401333,2,0.0001646876023401333,0.00015748488451924805,-0.21930763709711976,-0.1814499994837893
44971,2026-03-03 18:55:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00028820422195454043,2,0.00028820422195454043,0.00028623294483206706,0.05224556056136483,0.024976880498461144
44972,2026-03-03 19:00:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0003438291223025458,3,0.0003438291223025458,0.0003445170952125931,0.05622193078382655,0.04084115358040153
44973,2026-03-03 19:05:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00033959447291590406,3,0.00033959447291590406,0.0003637357914004679,-0.0013535096722323045,0.012376438521330057
44974,2026-03-03 19:10:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00035565350607459205,3,0.00035565350607459205,0.00035824152070710805,-0.007567740991146762,0.015549554615445493
44978,2026-03-03 19:30:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00024305207410766518,2,0.00024305207410766518,0.00024774574638115844,-0.03641568383583522,-0.00532151913281657
44979,2026-03-03 19:35:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0005854886285530638,3,0.0005854886285530638,0.0006113341659254297,-0.015748413144952914,0.10853183295960245
44993,2026-03-03 20:45:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0005336724810865865,3,0.0005336724810865865,0.0005830988361106165,0.06093329084055594,0.04234236050417411
44995,2026-03-03 20:55:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0005171923853419155,3,0.0005171923853419155,0.0005998741829852341,0.07015549303897087,0.04148602067760983
44996,2026-03-03 21:00:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0002543833337765506,2,0.0002543833337765506,0.0002922724741690107,-0.014174559951960587,-0.03469954872147416
44997,2026-03-03 21:05:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00035053002783341764,3,0.00035053002783341764,0.00042484839880417227,-0.01260162667599687,-0.0012366270661239563
44998,2026-03-03 21:10:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00037778887331854936,3,0.00037778887331854936,0.0004351979979579009,-0.037046434313566086,-0.014077598870750762
44999,2026-03-03 21:15:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00024263228651118804,2,0.00024263228651118804,0.00029073290292783133,-0.07275968278924304,-0.09611205660956693
45000,2026-03-03 21:20:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0002255455612676453,2,0.0002255455612676453,0.00026443818317116875,-0.042442600303940654,-0.035505015604333987
45001,2026-03-03 21:25:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00029742053034745677,2,0.00029742053034745677,0.0003587964789757932,-0.020199867971244526,-0.011428457701835893
45002,2026-03-03 21:30:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0003487105988382323,3,0.0003487105988382323,0.00043251134851860184,0.09822613767653142,0.05706943366177173
45013,2026-03-04 16:55:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00019520233618688305,2,0.00019520233618688305,0.0001733989902144021,-0.21539032999585883,-0.2666898750834616
45014,2026-03-04 17:00:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00011708458587206432,2,0.00011708458587206432,0.0001252048351950663,0.04270352891411286,0.0990036675310499
45015,2026-03-04 17:05:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,8.730479433544261e-06,1,8.730479433544261e-06,1.0231402616753761e-05,0.023777712162329587,-0.05089197301426917
45016,2026-03-04 17:10:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00015401336156627008,2,0.00015401336156627008,0.00015149800240423303,0.0714921237612612,0.004837526476502661
45017,2026-03-04 17:15:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0002770850338484605,2,0.0002770850338484605,0.00025654489371715864,0.12271071315510967,0.1388394525102714
45018,2026-03-04 17:20:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0002741886091388219,2,0.0002741886091388219,0.00024469071214184126,0.06800171191788063,0.014139071092444225
45019,2026-03-04 17:25:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0003384620227774919,3,0.0003384620227774919,0.00030046763671669126,0.0827881092566404,0.0008507864735924028
45020,2026-03-04 17:30:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00019883707279937188,2,0.00019883707279937188,0.00016754082891431857,-0.07238762446106117,-0.14529113189828977
45021,2026-03-04 17:35:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00031623407346423435,3,0.00031623407346423435,0.0002563586105637951,0.019945058622115333,0.07241501252702921
45022,2026-03-04 17:40:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0004092325022256616,3,0.0004092325022256616,0.00032723247848616866,0.08176099345619611,0.10224263540440905
45023,2026-03-04 17:45:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0002752966600143961,2,0.0002752966600143961,0.00022932404639650108,0.01802155019235186,0.03611459346108778
45024,2026-03-04 17:50:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00023951447971133207,2,0.00023951447971133207,0.0002197068195505183,0.07150239377155344,0.09972665608863741
45025,2026-03-04 17:55:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00024196322938542506,2,0.00024196322938542506,0.0002115463403775973,-0.09947637783555123,-0.16178401064488884
45026,2026-03-04 18:00:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00039674996956095296,3,0.00039674996956095296,0.0003709596472027895,0.08809810228419757,0.017556731501919574
45027,2026-03-04 18:05:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0004085423526172758,3,0.0004085423526172758,0.00039954093233492946,-0.06535689139029117,-0.050593931492974226
45028,2026-03-04 18:10:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.000294545926595473,2,0.000294545926595473,0.0002967364462966764,0.008877666366681369,0.10882475489664806
45029,2026-03-04 18:15:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0005303076472362944,3,0.0005303076472362944,0.0005494780047302293,-0.017116056584929814,0.1076878712154399
45030,2026-03-04 18:20:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.000373337168719009,3,0.000373337168719009,0.00038923998653829137,0.017759216350662934,0.0033556196349710478
45031,2026-03-04 18:25:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0004423753391857307,3,0.0004423753391857307,0.0005097813951921734,0.029848419611847147,0.08564264483321084
45032,2026-03-04 18:30:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00039014000984738184,3,0.00039014000984738184,0.0004318215097875039,-0.06728719256642476,-0.09865165428457447
45033,2026-03-04 18:35:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.000478924855210539,3,0.000478924855210539,0.0005277546072965573,-0.15654516703400156,-0.17940426262260653
45034,2026-03-04 18:40:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0005198439511830803,3,0.0005198439511830803,0.0005707259313308919,0.09945954582347075,0.025048698143825352
45073,2026-03-05 16:50:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00013855795196217793,2,0.00013855795196217793,0.0001167367006944828,-0.18985294438109987,-0.15710398028396724
45074,2026-03-05 16:55:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00018421331403184653,2,0.00018421331403184653,0.00015068489252683737,-0.05138871432170427,-0.08654761343753842
45075,2026-03-05 17:00:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0002026673113919248,2,0.0002026673113919248,0.00019351891133498027,-0.003702052237030027,-0.037015329019567146
45076,2026-03-05 17:05:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00032209747932001486,3,0.00032209747932001486,0.0003224270584622035,0.05858225987706726,0.1448448856860693
45077,2026-03-05 17:10:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0002353035817649329,2,0.0002353035817649329,0.0002411836464425611,0.018785422740839143,0.13644217063795747
45078,2026-03-05 17:15:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.000281944465628094,2,0.000281944465628094,0.0002904625689092613,-0.10685858202516042,-0.1494879245446372
45079,2026-03-05 17:20:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00029402337948650973,2,0.00029402337948650973,0.00029482554311802416,0.013053431368017504,0.08254683692207106
45080,2026-03-05 17:25:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0002921056718527883,2,0.0002921056718527883,0.0002903103651922483,-0.04476270136188807,0.06697558905103866
45081,2026-03-05 17:30:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00022020256754282233,2,0.00022020256754282233,0.00020328754249505953,-0.005481467672871884,0.06187045695716349
45082,2026-03-05 17:35:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00015747851955899694,2,0.00015747851955899694,0.0001439069128908376,0.037511699047223825,0.04950522610865714
45083,2026-03-05 17:40:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00020328399901096243,2,0.00020328399901096243,0.0001870916099756783,0.07656922247478559,0.005144573633089145
45084,2026-03-05 17:45:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00019553025702292724,2,0.00019553025702292724,0.00018192899491789835,0.03602363691884241,0.007899181134057241
45085,2026-03-05 17:50:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00029875888675360673,2,0.00029875888675360673,0.00027321908016028786,0.07575752631107444,0.10051182737982989
45086,2026-03-05 17:55:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00014547095572986328,2,0.00014547095572986328,0.0001284340142565648,-0.2422907067833967,-0.2833005050252127
45087,2026-03-05 18:00:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00039077320109203026,3,0.00039077320109203026,0.0004029368274183227,0.027927134130258165,0.024190427193050812
45088,2026-03-05 18:05:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00044749164643643547,3,0.00044749164643643547,0.00046034961380935705,-0.007001905521841343,0.09758878026564531
45089,2026-03-05 18:10:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00042492522981379315,3,0.00042492522981379315,0.0004149699122746381,0.005728987908104464,0.126184911353188
45090,2026-03-05 18:15:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0002466100548575075,2,0.0002466100548575075,0.00023095527579459525,0.047086710968947974,0.020104638509093383
45091,2026-03-05 18:20:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00042039418886068744,3,0.00042039418886068744,0.00039933007478147955,-0.0358495710103645,-0.010797356374404083
45092,2026-03-05 18:25:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0003348845575178986,3,0.0003348845575178986,0.00031692861072166634,-0.10366801532938273,-0.14711868513529233
45093,2026-03-05 18:30:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0004003653493927524,3,0.0004003653493927524,0.00038111974946012457,0.0798992746728869,0.05907328135930113
45094,2026-03-05 18:35:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00035920938183082,3,0.00035920938183082,0.0003633402866148202,-0.10435904545058194,-0.1588465940297209
45095,2026-03-05 18:40:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00034797478222594116,3,0.00034797478222594116,0.00034374002675612345,-0.19941460900331023,-0.19924546711859628
45096,2026-03-05 18:45:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0002926871632748028,2,0.0002926871632748028,0.00027841276873633594,0.06767233314653819,0.04793755299273642
45107,2026-03-05 19:40:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00010779538778682501,2,0.00010779538778682501,0.00011034542741169642,-0.20667140297556597,-0.16413985821150426
45108,2026-03-05 19:45:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.000302678992789438,2,0.000302678992789438,0.0003073178025962003,0.04675136393648416,0.043733421072121866
45109,2026-03-05 19:50:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00038667629771319494,3,0.00038667629771319494,0.00038561024019369375,0.07608986839794955,0.0752233013672914
45110,2026-03-05 19:55:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0003090111884854943,3,0.0003090111884854943,0.0003107574971398981,0.03194412550610668,0.03315634538516174
45111,2026-03-05 20:00:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00039251157795762415,3,0.00039251157795762415,0.00038751700074272374,0.01911764246624825,0.00438441806904588
45112,2026-03-05 20:05:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00031141236167320197,3,0.00031141236167320197,0.00029949586406617776,-0.09992444760370339,-0.14177522026049177
45115,2026-03-05 20:20:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00021105760696522416,2,0.00021105760696522416,0.00019761812018085544,-0.08585728169778915,-0.0480650553236821
45116,2026-03-05 20:25:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0002013021717555943,2,0.0002013021717555943,0.0001992873901129829,-0.23758852893200652,-0.22703161409984685
45117,2026-03-05 20:30:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00036085053229477186,3,0.00036085053229477186,0.0003550489820599285,0.04325192560906656,0.03945500166234183
45118,2026-03-05 20:35:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0002943743788981827,2,0.0002943743788981827,0.0002908353845287709,-0.0009756598976240924,0.006149377427974789
45119,2026-03-05 20:40:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00029502939116052637,2,0.00029502939116052637,0.00029071725184012754,-0.16105357927885525,-0.15703229302034585
45120,2026-03-05 20:45:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00022782785039982364,2,0.00022782785039982364,0.00022780944273335948,-0.22697137375128276,-0.1649571726384574
45121,2026-03-05 20:50:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0003743157785311492,3,0.0003743157785311492,0.00038835146310428907,0.06594376052162536,0.06967784276131563
45122,2026-03-05 20:55:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0003585033096969398,3,0.0003585033096969398,0.0003691006449926634,-0.030586553421813104,0.016999145703414438
45136,2026-03-06 16:35:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,6.986083455982421e-05,2,6.986083455982421e-05,5.489872349040631e-05,-0.21642710588280228,-0.21702040762301675
45137,2026-03-06 16:50:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0001557508015032607,2,0.0001557508015032607,0.0001244960434352479,0.014071682234589749,-0.017937917902513204
45138,2026-03-06 16:55:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00012084720119464308,2,0.00012084720119464308,9.971609772183181e-05,-0.06251981917906561,-0.10490222317455113
45139,2026-03-06 17:00:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.0001359939891349308,2,0.0001359939891349308,0.00013302259552320513,-0.032639709871429,-0.05521575980489766
45140,2026-03-06 17:05:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,3.2516892169826133e-05,1,3.2516892169826133e-05,3.6235616897198554e-05,-0.0864133012581802,-0.1626763800583537
45142,2026-03-06 17:15:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,8.205083969788107e-05,2,8.205083969788107e-05,7.818986088150063e-05,-0.012224803407948265,-0.09099704935506853
45143,2026-03-06 17:20:00+00:00,oos,locked_oos_readout,sequence_context__good_shape_logreg_l2_balanced,0.00020230002373280789,2,0.00020230002373280789,0.00019486975084909654,0.032619651707896956,0.018441607826440293
