trade_id,source,trade_index,side,entry_time,exit_time,entry_hour,entry_month,entry_quarter,pnl,p_short,p_flat,p_long,margin_vs_opposite,margin_vs_flat,claim_boundary,displaced_by
parent_0945,parent_kept(부모 유지),945,long,2026-02-24T17:45:00,2026-02-24T18:15:00,17,2026-02,2026Q1,1.54,0.3598670959,0.2531218827,0.3870110214,0.0271439255,0.13388913869999997,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0946,parent_kept(부모 유지),946,long,2026-02-24T18:20:00,2026-02-24T18:55:00,18,2026-02,2026Q1,0.89,0.3585084677,0.2616994977,0.3797920048,0.021283537100000027,0.11809250710000002,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0947,parent_kept(부모 유지),947,long,2026-02-24T19:00:00,2026-02-24T19:40:00,19,2026-02,2026Q1,2.77,0.3482677937,0.2826933563,0.3690388501,0.020771056399999988,0.0863454938,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0948,parent_kept(부모 유지),948,long,2026-02-24T21:25:00,2026-02-24T22:00:00,21,2026-02,2026Q1,2.07,0.3171016276,0.3410922885,0.3418061137,0.024704486100000034,0.0007138252000000178,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0949,parent_kept(부모 유지),949,long,2026-02-25T16:40:00,2026-02-25T17:10:00,16,2026-02,2026Q1,7.14,0.3633563817,0.2503565252,0.386287123,0.0229307413,0.1359305978,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0950,parent_kept(부모 유지),950,long,2026-02-25T17:30:00,2026-02-25T18:00:00,17,2026-02,2026Q1,-3.99,0.3090645075,0.3390764296,0.3518589735,0.04279446600000003,0.012782543899999999,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0951,parent_kept(부모 유지),951,long,2026-02-25T18:05:00,2026-02-25T18:35:00,18,2026-02,2026Q1,0.72,0.3372867107,0.3098239005,0.3528893292,0.015602618499999998,0.043065428699999964,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
bm04_short_router_ps0440_h17_20_overlay_fixed6__syn0072,synthetic_fixed6_short_proxy(합성 고정6봉 숏 프록시),,short,2026-02-26T17:00:00,2026-02-26T17:30:00,17,2026-02,2026Q1,25.915,0.4471076727,0.1960894465,0.3568028808,0.0903047919,0.2510182262,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0953,parent_kept(부모 유지),953,long,2026-02-27T16:45:00,2026-02-27T17:15:00,16,2026-02,2026Q1,11.12,0.3858688474,0.2276485264,0.3864825368,0.0006136894000000059,0.1588340104,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0954,parent_kept(부모 유지),954,long,2026-02-27T17:20:00,2026-02-27T17:50:00,17,2026-02,2026Q1,3.62,0.3698195517,0.2433547378,0.3868257403,0.017006188599999972,0.1434710025,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0955,parent_kept(부모 유지),955,long,2026-02-27T17:55:00,2026-02-27T18:25:00,17,2026-02,2026Q1,4.22,0.3797346354,0.2268617302,0.3934037089,0.013669073499999962,0.16654197869999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0956,parent_kept(부모 유지),956,long,2026-02-27T18:40:00,2026-02-27T19:10:00,18,2026-02,2026Q1,5.32,0.3588358164,0.2806529105,0.3605113029,0.0016754864999999897,0.07985839239999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
bm04_short_router_ps0440_h17_20_overlay_fixed6__syn0073,synthetic_fixed6_short_proxy(합성 고정6봉 숏 프록시),,short,2026-03-05T20:25:00,2026-03-05T20:55:00,20,2026-03,2026Q1,4.94,0.4639583528,0.1718386561,0.3642029166,0.0997554362,0.2921196967,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
bm04_short_router_ps0440_h17_20_overlay_fixed6__syn0074,synthetic_fixed6_short_proxy(합성 고정6봉 숏 프록시),,short,2026-03-11T17:40:00,2026-03-11T18:10:00,17,2026-03,2026Q1,-3.21,0.4414334893,0.1762112081,0.3823553622,0.0590781271,0.2652222812,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
bm04_short_router_ps0440_h17_20_overlay_fixed6__syn0075,synthetic_fixed6_short_proxy(합성 고정6봉 숏 프록시),,short,2026-03-12T17:25:00,2026-03-12T17:55:00,17,2026-03,2026Q1,4.515,0.4410019517,0.1742423028,0.3847558498,0.0562461019,0.2667596489,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0958,parent_kept(부모 유지),958,short,2026-03-13T18:05:00,2026-03-13T18:35:00,18,2026-03,2026Q1,-0.06,0.4702683091,0.160911575,0.3688202798,0.10144802930000002,0.3093567341,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
bm04_short_router_ps0440_h17_20_overlay_fixed6__syn0076,synthetic_fixed6_short_proxy(합성 고정6봉 숏 프록시),,short,2026-03-13T18:50:00,2026-03-13T19:20:00,18,2026-03,2026Q1,1.34,0.4557164609,0.1766170114,0.3676665723,0.0880498886,0.2790994495,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
bm04_short_router_ps0440_h17_20_overlay_fixed6__syn0077,synthetic_fixed6_short_proxy(합성 고정6봉 숏 프록시),,short,2026-03-20T17:05:00,2026-03-20T17:35:00,17,2026-03,2026Q1,-1.86,0.4677768648,0.1510442346,0.3811788857,0.0865979791,0.3167326302,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
bm04_short_router_ps0440_h17_20_overlay_fixed6__syn0078,synthetic_fixed6_short_proxy(합성 고정6봉 숏 프록시),,short,2026-03-20T18:00:00,2026-03-20T18:30:00,18,2026-03,2026Q1,0.44,0.4481327534,0.17398417,0.3778831661,0.0702495873,0.2741485834,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0959,parent_kept(부모 유지),959,short,2026-03-23T19:00:00,2026-03-23T19:30:00,19,2026-03,2026Q1,6.22,0.4577843547,0.191660881,0.3505547643,0.10722959040000002,0.2661234737,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0960,parent_kept(부모 유지),960,short,2026-03-23T19:35:00,2026-03-23T20:05:00,19,2026-03,2026Q1,2.49,0.4795338213,0.1685920954,0.3518742025,0.12765961879999999,0.3109417259,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
bm04_short_router_ps0440_h17_20_overlay_fixed6__syn0079,synthetic_fixed6_short_proxy(합성 고정6봉 숏 프록시),,short,2026-03-30T17:05:00,2026-03-30T17:35:00,17,2026-03,2026Q1,0.465,0.4521897137,0.1789737493,0.3688366711,0.0833530426,0.2732159644,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0961,parent_kept(부모 유지),961,long,2026-04-01T16:40:00,2026-04-01T17:10:00,16,2026-04,2026Q2,-2.76,0.3830432296,0.1969764531,0.4199802876,0.03693705800000002,0.2230038345,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0962,parent_kept(부모 유지),962,long,2026-04-01T17:15:00,2026-04-01T17:45:00,17,2026-04,2026Q2,3.97,0.3608514071,0.2467231452,0.3924255073,0.031574100199999955,0.14570236209999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0963,parent_kept(부모 유지),963,long,2026-04-01T17:50:00,2026-04-01T18:20:00,17,2026-04,2026Q2,4.27,0.3612696528,0.2496136129,0.3891168833,0.027847230499999986,0.1395032704,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0964,parent_kept(부모 유지),964,long,2026-04-01T18:25:00,2026-04-01T18:55:00,18,2026-04,2026Q2,3.33,0.3350254297,0.3034215271,0.3615530729,0.026527643200000006,0.05813154580000002,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0965,parent_kept(부모 유지),965,long,2026-04-01T19:00:00,2026-04-01T19:30:00,19,2026-04,2026Q2,-0.99,0.3089784384,0.3318904638,0.359131068,0.0501526296,0.027240604200000018,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0966,parent_kept(부모 유지),966,long,2026-04-01T19:35:00,2026-04-01T20:10:00,19,2026-04,2026Q2,3.14,0.3061651886,0.3416358232,0.3521990478,0.04603385919999997,0.010563224599999976,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0967,parent_kept(부모 유지),967,long,2026-04-01T20:15:00,2026-04-01T20:50:00,20,2026-04,2026Q2,-3.81,0.299916923,0.3469141722,0.3531689048,0.053251981800000014,0.006254732600000035,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0968,parent_kept(부모 유지),968,long,2026-04-01T20:55:00,2026-04-01T21:25:00,20,2026-04,2026Q2,-14.71,0.3127931654,0.335483551,0.3517232835,0.038930118099999966,0.016239732499999993,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0969,parent_kept(부모 유지),969,long,2026-04-02T16:50:00,2026-04-02T17:20:00,16,2026-04,2026Q2,20.64,0.3773491085,0.2343810499,0.3882698119,0.01092070340000001,0.15388876199999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0970,parent_kept(부모 유지),970,long,2026-04-02T17:25:00,2026-04-02T17:55:00,17,2026-04,2026Q2,16.07,0.3524662852,0.2159948796,0.4315387309,0.0790724457,0.2155438513,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0971,parent_kept(부모 유지),971,long,2026-04-02T19:50:00,2026-04-02T20:25:00,19,2026-04,2026Q2,3.09,0.3529167175,0.2842124104,0.3628709316,0.009954214100000025,0.0786585212,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0972,parent_kept(부모 유지),972,long,2026-04-02T20:30:00,2026-04-02T21:00:00,20,2026-04,2026Q2,-7.46,0.3330118656,0.3033395112,0.3636485934,0.030636727799999985,0.060309082199999975,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0973,parent_kept(부모 유지),973,long,2026-04-06T16:50:00,2026-04-06T17:20:00,16,2026-04,2026Q2,0.64,0.3825231194,0.2338972688,0.3835795522,0.0010564328000000067,0.1496822834,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0974,parent_kept(부모 유지),974,long,2026-04-06T17:25:00,2026-04-06T17:55:00,17,2026-04,2026Q2,-7.99,0.3641270697,0.2431638539,0.3927090168,0.028581947100000005,0.14954516289999997,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0975,parent_kept(부모 유지),975,long,2026-04-06T18:00:00,2026-04-06T18:30:00,18,2026-04,2026Q2,-2.61,0.3858056068,0.2254881859,0.3887062073,0.002900600500000017,0.1632180214,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0976,parent_kept(부모 유지),976,long,2026-04-06T18:55:00,2026-04-06T19:25:00,18,2026-04,2026Q2,-1.89,0.3471207917,0.3021410108,0.3507382572,0.0036174655000000278,0.048597246400000016,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0977,parent_kept(부모 유지),977,long,2026-04-06T20:50:00,2026-04-06T21:20:00,20,2026-04,2026Q2,5.07,0.3391844332,0.3202778995,0.3405376971,0.0013532638999999569,0.020259797599999962,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0978,parent_kept(부모 유지),978,long,2026-04-06T21:25:00,2026-04-06T21:55:00,21,2026-04,2026Q2,-0.34,0.3358977437,0.3160306513,0.348071605,0.012173861300000033,0.032040953699999986,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0979,parent_kept(부모 유지),979,long,2026-04-07T16:45:00,2026-04-07T17:15:00,16,2026-04,2026Q2,-16.31,0.3653633595,0.2508461177,0.383790493,0.018427133500000026,0.13294437530000003,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
bm04_short_router_ps0440_h17_20_overlay_fixed6__syn0080,synthetic_fixed6_short_proxy(합성 고정6봉 숏 프록시),,short,2026-04-07T18:05:00,2026-04-07T18:35:00,18,2026-04,2026Q2,-9.51,0.4408668578,0.1972443759,0.3618887961,0.0789780617,0.2436224819,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0981,parent_kept(부모 유지),981,long,2026-04-07T19:30:00,2026-04-07T20:00:00,19,2026-04,2026Q2,1.22,0.36958161,0.2537009418,0.3767175376,0.0071359275999999805,0.12301659579999996,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0982,parent_kept(부모 유지),982,long,2026-04-07T20:05:00,2026-04-07T20:35:00,20,2026-04,2026Q2,0.49,0.3532374501,0.2924139202,0.3543486893,0.0011112392000000026,0.06193476910000001,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0983,parent_kept(부모 유지),983,long,2026-04-08T16:40:00,2026-04-08T17:10:00,16,2026-04,2026Q2,-4.54,0.3524557054,0.2670134306,0.380530864,0.02807515860000004,0.11351743340000003,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0984,parent_kept(부모 유지),984,long,2026-04-08T17:25:00,2026-04-08T17:55:00,17,2026-04,2026Q2,-7.29,0.3872251511,0.2223150581,0.3904598057,0.0032346545999999976,0.1681447476,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0985,parent_kept(부모 유지),985,long,2026-04-08T18:55:00,2026-04-08T19:25:00,18,2026-04,2026Q2,0.57,0.3430528939,0.2824737728,0.3744733334,0.03142043950000001,0.09199956059999997,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0986,parent_kept(부모 유지),986,long,2026-04-08T19:30:00,2026-04-08T20:00:00,19,2026-04,2026Q2,4.69,0.336724788,0.3048694134,0.3584057689,0.02168098089999998,0.053536355499999966,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
