variant_id,view,split,bucket_type,bucket,bucket_trade_count,bucket_trade_share,utility_sum,utility_mean,utility_min
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_low|cost_high|trend_high|session_mid,9,0.005111,-0.01772369,-0.0019693,-0.01043352
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_low|cost_high|trend_low|session_first_30m,17,0.009654,-0.00642029,-0.00037766,-0.00811249
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_low|cost_high|trend_low|session_mid,4,0.002271,-0.00116325,-0.00029081,-0.00976863
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_low|cost_high|trend_mid|session_first_30m,30,0.017036,-0.00783364,-0.00026112,-0.01489259
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_low|cost_high|trend_mid|session_mid,18,0.010221,-0.01779794,-0.00098877,-0.00649285
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_low|cost_low|trend_high|session_first_30m,8,0.004543,-0.01179999,-0.001475,-0.00335799
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_low|cost_low|trend_high|session_mid,416,0.236229,-0.15719936,-0.00037788,-0.02022179
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_low|cost_low|trend_low|session_first_30m,5,0.002839,-0.01301829,-0.00260366,-0.01438412
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_low|cost_low|trend_low|session_mid,292,0.165815,-0.29052503,-0.00099495,-0.01492735
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_low|cost_low|trend_mid|session_first_30m,13,0.007382,0.01829113,0.00140701,-0.00389076
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_low|cost_low|trend_mid|session_mid,378,0.214651,-0.34562114,-0.00091434,-0.02601131
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_low|cost_mid|trend_high|session_first_30m,19,0.010789,0.01096325,0.00057701,-0.00392993
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_low|cost_mid|trend_high|session_mid,53,0.030097,-0.08301777,-0.00156637,-0.00792099
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_low|cost_mid|trend_low|session_first_30m,9,0.005111,0.00352554,0.00039173,-0.01029241
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_low|cost_mid|trend_low|session_mid,41,0.023282,0.00765931,0.00018681,-0.01072672
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_low|cost_mid|trend_mid|session_first_30m,23,0.013061,0.0231303,0.00100567,-0.01077658
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_low|cost_mid|trend_mid|session_mid,86,0.048836,-0.02658319,-0.00030911,-0.00704304
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_mid|cost_high|trend_high|session_first_30m,5,0.002839,-0.02537158,-0.00507432,-0.0136991
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_mid|cost_high|trend_high|session_mid,16,0.009086,0.00769359,0.00048085,-0.00724458
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_mid|cost_high|trend_low|session_first_30m,2,0.001136,-0.00609414,-0.00304707,-0.00668208
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_mid|cost_high|trend_low|session_mid,2,0.001136,0.01587746,0.00793873,0.00461162
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_mid|cost_high|trend_mid|session_first_30m,8,0.004543,-0.00932855,-0.00116607,-0.008854
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_mid|cost_high|trend_mid|session_mid,4,0.002271,0.0092481,0.00231203,-0.00090108
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_mid|cost_low|trend_high|session_first_30m,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_mid|cost_low|trend_high|session_mid,75,0.042589,-0.0437045,-0.00058273,-0.01426518
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_mid|cost_low|trend_low|session_first_30m,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_mid|cost_low|trend_low|session_mid,31,0.017604,-0.05099237,-0.00164492,-0.00765294
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_mid|cost_low|trend_mid|session_mid,37,0.021011,-0.03074643,-0.00083098,-0.00755621
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_mid|cost_mid|trend_high|session_first_30m,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_mid|cost_mid|trend_high|session_mid,33,0.018739,-0.05309812,-0.00160903,-0.00670089
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_mid|cost_mid|trend_low|session_first_30m,1,0.000568,-0.00345968,-0.00345968,-0.00345968
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_mid|cost_mid|trend_low|session_mid,14,0.00795,0.00640427,0.00045745,-0.00759703
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_mid|cost_mid|trend_mid|session_first_30m,2,0.001136,-0.00050271,-0.00025135,-0.00572572
v01_worst_tier_path_utility,tier_b_separate,train,regime_key,vol_mid|cost_mid|trend_mid|session_mid,22,0.012493,0.0249511,0.00113414,-0.00486277
v01_worst_tier_path_utility,tier_b_separate,validation,source_tier,Tier B,636,1.0,-0.72766314,-0.00114412,-0.01780275
v01_worst_tier_path_utility,tier_b_separate,validation,cost_bucket,cost_high,24,0.037736,-0.06463702,-0.00269321,-0.01304411
v01_worst_tier_path_utility,tier_b_separate,validation,cost_bucket,cost_low,524,0.823899,-0.51955194,-0.00099151,-0.01780275
v01_worst_tier_path_utility,tier_b_separate,validation,cost_bucket,cost_mid,88,0.138365,-0.14347419,-0.00163039,-0.01137491
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_high|cost_high|trend_high|session_first_30m,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_high|cost_high|trend_high|session_mid,4,0.006289,-0.01175849,-0.00293962,-0.00557927
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_high|cost_high|trend_low|session_first_30m,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_high|cost_high|trend_low|session_mid,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_high|cost_high|trend_mid|session_first_30m,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_high|cost_high|trend_mid|session_mid,5,0.007862,-0.00812836,-0.00162567,-0.00301804
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_high|cost_low|trend_high|session_mid,2,0.003145,-0.00181318,-0.00090659,-0.00649576
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_high|cost_low|trend_low|session_mid,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_high|cost_low|trend_mid|session_mid,1,0.001572,-0.00071405,-0.00071405,-0.00071405
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_high|cost_mid|trend_high|session_mid,3,0.004717,-0.00891223,-0.00297074,-0.00546412
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_high|cost_mid|trend_low|session_mid,2,0.003145,-0.00046391,-0.00023196,-0.00122369
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_high|cost_mid|trend_mid|session_mid,3,0.004717,-0.0021216,-0.0007072,-0.00286925
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_low|cost_high|trend_high|session_first_30m,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_low|cost_high|trend_high|session_mid,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_low|cost_high|trend_low|session_first_30m,3,0.004717,0.00177556,0.00059185,-0.00566553
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_low|cost_high|trend_low|session_mid,2,0.003145,-0.00786558,-0.00393279,-0.00721913
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_low|cost_high|trend_mid|session_first_30m,2,0.003145,-0.00833353,-0.00416676,-0.00467761
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_low|cost_high|trend_mid|session_mid,1,0.001572,-0.0067095,-0.0067095,-0.0067095
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_low|cost_low|trend_high|session_first_30m,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_low|cost_low|trend_high|session_mid,124,0.194969,-0.10376424,-0.00083681,-0.01638594
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_low|cost_low|trend_low|session_first_30m,1,0.001572,0.00070416,0.00070416,0.00070416
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_low|cost_low|trend_low|session_mid,217,0.341195,-0.26044634,-0.00120021,-0.01155211
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_low|cost_low|trend_mid|session_first_30m,3,0.004717,-0.00010878,-3.626e-05,-0.00196823
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_low|cost_low|trend_mid|session_mid,135,0.212264,-0.09715321,-0.00071965,-0.01780275
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_low|cost_mid|trend_high|session_first_30m,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_low|cost_mid|trend_high|session_mid,28,0.044025,-0.03124596,-0.00111593,-0.01137491
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_low|cost_mid|trend_low|session_first_30m,1,0.001572,-0.00325073,-0.00325073,-0.00325073
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_low|cost_mid|trend_low|session_mid,14,0.022013,-0.02907286,-0.00207663,-0.00822628
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_low|cost_mid|trend_mid|session_first_30m,6,0.009434,-0.01340257,-0.00223376,-0.00605492
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_low|cost_mid|trend_mid|session_mid,10,0.015723,-0.02883693,-0.00288369,-0.00857948
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_mid|cost_high|trend_high|session_first_30m,2,0.003145,0.00050643,0.00025322,-0.00247858
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_mid|cost_high|trend_high|session_mid,1,0.001572,-0.01304411,-0.01304411,-0.01304411
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_mid|cost_high|trend_low|session_first_30m,1,0.001572,0.00058602,0.00058602,0.00058602
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_mid|cost_high|trend_low|session_mid,1,0.001572,-0.00789437,-0.00789437,-0.00789437
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_mid|cost_high|trend_mid|session_first_30m,1,0.001572,-0.00455973,-0.00455973,-0.00455973
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_mid|cost_high|trend_mid|session_mid,1,0.001572,0.00078862,0.00078862,0.00078862
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_mid|cost_low|trend_high|session_first_30m,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_mid|cost_low|trend_high|session_mid,14,0.022013,-0.02397513,-0.00171251,-0.00721571
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_mid|cost_low|trend_low|session_first_30m,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_mid|cost_low|trend_low|session_mid,16,0.025157,-0.00424754,-0.00026547,-0.00679651
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_mid|cost_low|trend_mid|session_first_30m,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_mid|cost_low|trend_mid|session_mid,11,0.017296,-0.02803363,-0.00254851,-0.00828457
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_mid|cost_mid|trend_high|session_first_30m,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_mid|cost_mid|trend_high|session_mid,9,0.014151,-0.00309476,-0.00034386,-0.0059006
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_mid|cost_mid|trend_low|session_first_30m,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_mid|cost_mid|trend_low|session_mid,4,0.006289,-0.02337451,-0.00584363,-0.00877824
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_mid|cost_mid|trend_mid|session_first_30m,1,0.001572,-0.00161086,-0.00161086,-0.00161086
v01_worst_tier_path_utility,tier_b_separate,validation,regime_key,vol_mid|cost_mid|trend_mid|session_mid,7,0.011006,0.00191274,0.00027325,-0.00563294
v01_worst_tier_path_utility,tier_b_separate,oos,source_tier,Tier B,374,1.0,-0.20749891,-0.00055481,-0.01254342
v01_worst_tier_path_utility,tier_b_separate,oos,cost_bucket,cost_high,21,0.05615,-0.03003433,-0.00143021,-0.00744918
v01_worst_tier_path_utility,tier_b_separate,oos,cost_bucket,cost_low,269,0.719251,-0.12041038,-0.00044762,-0.0107687
v01_worst_tier_path_utility,tier_b_separate,oos,cost_bucket,cost_mid,84,0.224599,-0.0570542,-0.00067922,-0.01254342
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_high|cost_high|trend_high|session_first_30m,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_high|cost_high|trend_high|session_mid,3,0.008021,0.00137112,0.00045704,-0.00318818
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_high|cost_high|trend_low|session_first_30m,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_high|cost_high|trend_low|session_mid,2,0.005348,-0.01226938,-0.00613469,-0.00744918
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_high|cost_high|trend_mid|session_first_30m,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_high|cost_high|trend_mid|session_mid,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_high|cost_low|trend_high|session_mid,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_high|cost_low|trend_low|session_mid,1,0.002674,-0.00290023,-0.00290023,-0.00290023
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_high|cost_low|trend_mid|session_mid,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_high|cost_mid|trend_high|session_first_30m,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_high|cost_mid|trend_high|session_mid,7,0.018717,-0.0339402,-0.0048486,-0.00960114
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_high|cost_mid|trend_low|session_mid,3,0.008021,-0.00664723,-0.00221574,-0.0046418
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_high|cost_mid|trend_mid|session_first_30m,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_high|cost_mid|trend_mid|session_mid,1,0.002674,-0.00833973,-0.00833973,-0.00833973
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_low|cost_high|trend_high|session_first_30m,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_low|cost_high|trend_high|session_mid,1,0.002674,-0.00209151,-0.00209151,-0.00209151
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_low|cost_high|trend_low|session_first_30m,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_low|cost_high|trend_low|session_mid,1,0.002674,-0.00209205,-0.00209205,-0.00209205
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_low|cost_high|trend_mid|session_mid,5,0.013369,0.01321535,0.00264307,-0.00159004
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_low|cost_low|trend_high|session_first_30m,3,0.008021,-0.00161971,-0.0005399,-0.00482606
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_low|cost_low|trend_high|session_mid,53,0.141711,0.00083118,1.568e-05,-0.00511337
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_low|cost_low|trend_low|session_first_30m,3,0.008021,-0.00479435,-0.00159812,-0.00198973
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_low|cost_low|trend_low|session_mid,106,0.283422,-0.06300037,-0.00059434,-0.0107687
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_low|cost_low|trend_mid|session_first_30m,9,0.024064,-0.00261264,-0.00029029,-0.00537283
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_low|cost_low|trend_mid|session_mid,73,0.195187,-0.03868641,-0.00052995,-0.00735218
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_low|cost_mid|trend_high|session_first_30m,4,0.010695,0.00073188,0.00018297,-0.00354533
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_low|cost_mid|trend_high|session_mid,16,0.042781,-0.01234083,-0.0007713,-0.0060947
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_low|cost_mid|trend_low|session_first_30m,1,0.002674,-0.000521,-0.000521,-0.000521
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_low|cost_mid|trend_low|session_mid,7,0.018717,-0.00992712,-0.00141816,-0.00472695
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_low|cost_mid|trend_mid|session_first_30m,4,0.010695,0.02476,0.00619,0.00455816
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_low|cost_mid|trend_mid|session_mid,12,0.032086,0.01989529,0.00165794,-0.00274999
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_mid|cost_high|trend_high|session_first_30m,4,0.010695,-0.01638747,-0.00409687,-0.00741832
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_mid|cost_high|trend_high|session_mid,2,0.005348,-0.01230797,-0.00615399,-0.00671318
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_mid|cost_high|trend_low|session_first_30m,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_mid|cost_high|trend_low|session_mid,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_mid|cost_high|trend_mid|session_first_30m,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_mid|cost_high|trend_mid|session_mid,3,0.008021,0.00052758,0.00017586,-0.00252991
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_mid|cost_low|trend_high|session_first_30m,1,0.002674,-0.00774471,-0.00774471,-0.00774471
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_mid|cost_low|trend_high|session_mid,5,0.013369,-0.01336916,-0.00267383,-0.00730542
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_mid|cost_low|trend_low|session_first_30m,0,0.0,0.0,,
v01_worst_tier_path_utility,tier_b_separate,oos,regime_key,vol_mid|cost_low|trend_low|session_mid,7,0.018717,-0.00076894,-0.00010985,-0.00480202
