stage_id,stage_number,run_id,lane,status,judgment,summary_path,run_path,model_family,mechanism_classes,roles,boundary,external_verification_status,mt5_kpi_record_count,has_tier_a,has_tier_b,has_tier_ab,has_onnx,onnx_parity_status,has_score_table,score_table_parity_status,prediction_artifacts_present,artifact_paths_found,artifact_paths_available,validation_net_profit,validation_profit_factor,validation_trades,oos_net_profit,oos_profit_factor,oos_trades,repeatability_label,validation_oos_inversion,evidence_decision
16_model_family_challenge__qda_class_covariance_scout,16,run09D_qda_reg018_full58_followup_v1,alpha_runtime_probe,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09D_qda_reg018_full58_followup_v1,sklearn_qda_discriminant_family,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,40.18,1.02,,438.78,1.48,,validation_and_oos_positive_non_tiny,False,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run09E_qda_reg025_full58_followup_v1,alpha_runtime_probe,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09E_qda_reg025_full58_followup_v1,sklearn_qda_discriminant_family,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,-136.59,0.92,,87.01,1.08,,oos_only_positive_deferred,True,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run09F_qda_reg015_drop_macro6_followup_v1,alpha_runtime_probe,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09F_qda_reg015_drop_macro6_followup_v1,sklearn_qda_discriminant_family,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,128.95,1.09,,-296.87,0.78,,validation_only_positive_deferred,True,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run09G_qda_reg015_drop_mega10_followup_v1,alpha_runtime_probe,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09G_qda_reg015_drop_mega10_followup_v1,sklearn_qda_discriminant_family,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,118.99,1.11,,432.81,1.63,,validation_and_oos_positive_non_tiny,False,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run09H_qda_reg015_drop_volatility9_followup_v1,alpha_runtime_probe,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09H_qda_reg015_drop_volatility9_followup_v1,sklearn_qda_discriminant_family,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,69.7,1.04,,60.05,1.05,,validation_and_oos_positive_non_tiny,False,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run09I_qda_reg015_drop_momentum12_followup_v1,alpha_runtime_probe,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09I_qda_reg015_drop_momentum12_followup_v1,sklearn_qda_discriminant_family,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,-213.08,0.89,,411.23,1.4,,oos_only_positive_deferred,True,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run09J_qda_reg015_drop_session4_followup_v1,alpha_runtime_probe,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09J_qda_reg015_drop_session4_followup_v1,sklearn_qda_discriminant_family,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,138.05,1.08,,35.89,1.03,,validation_and_oos_positive_non_tiny,False,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run09L_qda_reg015_sample450_followup_v1,alpha_runtime_probe,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09L_qda_reg015_sample450_followup_v1,sklearn_qda_discriminant_family,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,-202.69,0.9,,109.21,1.09,,oos_only_positive_deferred,True,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run09M_qda_reg015_sample600_resample_followup_v1,alpha_runtime_probe,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09M_qda_reg015_sample600_resample_followup_v1,sklearn_qda_discriminant_family,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,28.66,1.02,,-81.82,0.93,,validation_only_positive_deferred,True,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run09O_qda_reg015_q85_coverage_followup_v1,alpha_runtime_probe,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09O_qda_reg015_q85_coverage_followup_v1,sklearn_qda_discriminant_family,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,146.76,1.06,,241.26,1.17,,validation_and_oos_positive_non_tiny,False,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run09P_qda_reg015_q93_coverage_followup_v1,alpha_runtime_probe,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09P_qda_reg015_q93_coverage_followup_v1,sklearn_qda_discriminant_family,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,220.81,1.14,,121.63,1.14,,validation_and_oos_positive_non_tiny,False,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run09Q_qda_reg015_q95_coverage_followup_v1,alpha_runtime_probe,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09Q_qda_reg015_q95_coverage_followup_v1,sklearn_qda_discriminant_family,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,23.62,1.02,,75.54,1.1,,validation_and_oos_positive_non_tiny,False,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run10B_qda_reg018_full58_resample_decision_microprobe_v1,alpha_runtime_probe,reviewed,inconclusive_qda_run10_decision_microprobe_mt5_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10B_qda_reg018_full58_resample_decision_microprobe_v1,sklearn_qda_discriminant_family,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,-29.59,0.98,,338.86,1.29,,oos_only_positive_deferred,True,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run10E_qda_reg018_full58_q92_decision_microprobe_v1,alpha_runtime_probe,reviewed,inconclusive_qda_run10_decision_microprobe_mt5_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10E_qda_reg018_full58_q92_decision_microprobe_v1,sklearn_qda_discriminant_family,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,-175.09,0.89,,169.02,1.19,,oos_only_positive_deferred,True,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run10F_qda_reg012_drop_mega10_decision_microprobe_v1,alpha_runtime_probe,reviewed,inconclusive_qda_run10_decision_microprobe_mt5_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10F_qda_reg012_drop_mega10_decision_microprobe_v1,sklearn_qda_discriminant_family,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,-92.25,0.94,,216.36,1.2,,oos_only_positive_deferred,True,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run10I_qda_reg020_drop_mega10_decision_microprobe_v1,alpha_runtime_probe,reviewed,inconclusive_qda_run10_decision_microprobe_mt5_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10I_qda_reg020_drop_mega10_decision_microprobe_v1,sklearn_qda_discriminant_family,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,140.92,1.14,,219.31,1.4,,validation_and_oos_positive_non_tiny,False,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run10J_qda_reg015_drop_mega10_q85_decision_microprobe_v1,alpha_runtime_probe,reviewed,inconclusive_qda_run10_decision_microprobe_mt5_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10J_qda_reg015_drop_mega10_q85_decision_microprobe_v1,sklearn_qda_discriminant_family,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,-292.97,0.86,,180.77,1.15,,oos_only_positive_deferred,True,deferred
16_model_family_challenge__qda_class_covariance_scout,16,run10L_qda_reg018_drop_mega10_q88_decision_microprobe_v1,alpha_runtime_probe,reviewed,inconclusive_qda_run10_decision_microprobe_mt5_completed,,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10L_qda_reg018_drop_mega10_q88_decision_microprobe_v1,sklearn_qda_discriminant_family,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,-263.06,0.85,,142.39,1.13,,oos_only_positive_deferred,True,deferred
17_model_family_challenge__xgboost_regularized_boosting_scout,17,run11A_xgb_regularized_boosting_characteristic_scout_v1,alpha_runtime_probe,reviewed,inconclusive_xgboost_characteristic_mt5_runtime_probe_completed,docs/agent_control/packets/stage17_run11A_xgb_characteristic_mt5_kpi_v1/aggregate_summary.json,stages/17_model_family_challenge__xgboost_regularized_boosting_scout/02_runs/run11A_xgb_regularized_boosting_characteristic_scout_v1,xgboost_xgbclassifier_multiclass,onnx_model_adapter|position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,xgboost_characteristic_mt5_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,10,True,True,True,True,pass,False,missing,True,16,16,-250.95,0.74,150,222.0,1.58,101,oos_only_positive_deferred,True,deferred
17_model_family_challenge__xgboost_regularized_boosting_scout,17,run11B_xgb_threshold_q80_frequency_pressure_closeout_v1,alpha_runtime_probe,reviewed,closed_inconclusive_xgboost_frequency_pressure_runtime_probe_evidence,docs/agent_control/packets/stage17_run11B_xgb_frequency_closeout_v1/aggregate_summary.json,stages/17_model_family_challenge__xgboost_regularized_boosting_scout/02_runs/run11B_xgb_threshold_q80_frequency_pressure_closeout_v1,xgboost_xgbclassifier_multiclass,onnx_model_adapter|position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,xgboost_frequency_pressure_closeout_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,10,True,True,True,True,pass,False,missing,True,16,16,-496.45,0.62,192,72.03,1.06,267,oos_only_positive_deferred,True,deferred
17_model_family_challenge__xgboost_regularized_boosting_scout,17,run11C_xgb_q80_direction_asymmetry_probe_v1,alpha_runtime_probe,reviewed,inconclusive_xgboost_direction_asymmetry_runtime_probe_completed,,stages/17_model_family_challenge__xgboost_regularized_boosting_scout/02_runs/run11C_xgb_q80_direction_asymmetry_probe_v1,xgboost_xgbclassifier_multiclass,position_exit_adapter|risk_tail_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Risk / Tail-risk|Position Management|Exit / Hold|Runtime / Packaging,,,20,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
17_model_family_challenge__xgboost_regularized_boosting_scout,17,run11D_xgb_trade_shape_attribution_v1,model_characteristic_attribution,reviewed,inconclusive_xgboost_trade_shape_attribution_completed,,stages/17_model_family_challenge__xgboost_regularized_boosting_scout/02_runs/run11D_xgb_trade_shape_attribution_v1,,entry_decision_surface,Entry,,,0,False,False,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
17_model_family_challenge__xgboost_regularized_boosting_scout,17,run11E_xgb_feature_driver_saturation_v1,model_characteristic_closeout,reviewed_closed,closed_inconclusive_xgboost_regularized_boosting_characteristics_exhausted,,stages/17_model_family_challenge__xgboost_regularized_boosting_scout/02_runs/run11E_xgb_feature_driver_saturation_v1,,deferred_unclassified_surface,Deferred,,,0,False,False,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
17_model_family_challenge__xgboost_regularized_boosting_scout,17,run11F_xgb_dart_booster_probe_v1,alpha_runtime_probe,reviewed,inconclusive_xgboost_dart_booster_runtime_probe_completed,,stages/17_model_family_challenge__xgboost_regularized_boosting_scout/02_runs/run11F_xgb_dart_booster_probe_v1,xgboost_dart,onnx_model_adapter|position_exit_adapter|risk_tail_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Risk / Tail-risk|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,True,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
17_model_family_challenge__xgboost_regularized_boosting_scout,17,run11G_xgb_dart_attribution_closeout_v1,model_characteristic_closeout,reviewed_closed,closed_inconclusive_xgboost_dart_attribution_no_new_axis_after_run11G,,stages/17_model_family_challenge__xgboost_regularized_boosting_scout/02_runs/run11G_xgb_dart_attribution_closeout_v1,,deferred_unclassified_surface,Deferred,,,0,False,False,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
18_model_family_challenge__catboost_ordered_boosting_scout,18,run12B_catboost_q80_signal_density_probe_v1,alpha_runtime_probe,reviewed,inconclusive_catboost_q80_signal_density_mt5_runtime_probe_completed,docs/agent_control/packets/stage18_run12B_catboost_signal_density_mt5_v1/aggregate_summary.json,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12B_catboost_q80_signal_density_probe_v1,catboost_catboostclassifier_multiclass_ordered_boosting,onnx_model_adapter|position_exit_adapter|risk_tail_adapter|regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Risk / Tail-risk|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,catboost_q80_signal_density_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,10,True,True,True,True,pass,False,missing,True,18,18,-496.86,0.56,160,298.27,1.3,222,oos_only_positive_deferred,True,deferred
18_model_family_challenge__catboost_ordered_boosting_scout,18,run12C_catboost_q80_direction_balance_probe_v1,alpha_runtime_probe,reviewed,inconclusive_catboost_q80_direction_balance_mt5_runtime_probe_completed,docs/agent_control/packets/stage18_run12C_catboost_direction_balance_mt5_v1/aggregate_summary.json,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12C_catboost_q80_direction_balance_probe_v1,catboost_catboostclassifier_multiclass_ordered_boosting,onnx_model_adapter|position_exit_adapter|risk_tail_adapter|regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Risk / Tail-risk|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,catboost_q80_direction_balance_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,20,True,True,True,True,pass,False,missing,True,18,18,4.15,1.0,231,153.1,1.18,180,oos_only_positive_deferred,False,deferred
18_model_family_challenge__catboost_ordered_boosting_scout,18,run12D_catboost_regime_split_probe_v1,alpha_runtime_probe,reviewed,inconclusive_catboost_followup_mt5_runtime_probe_completed,docs/agent_control/packets/stage18_run12D_catboost_regime_split_mt5_v1/aggregate_summary.json,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12D_catboost_regime_split_probe_v1,catboost_catboostclassifier_multiclass_ordered_boosting,onnx_model_adapter|permission_filter_adapter|position_exit_adapter|risk_tail_adapter|regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,catboost_stage18_followup_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,12,True,True,True,True,pass,False,missing,True,15,15,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
18_model_family_challenge__catboost_ordered_boosting_scout,18,run12E_catboost_session_timing_probe_v1,alpha_runtime_probe,reviewed,inconclusive_catboost_followup_mt5_runtime_probe_completed,docs/agent_control/packets/stage18_run12E_catboost_session_timing_mt5_v1/aggregate_summary.json,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12E_catboost_session_timing_probe_v1,catboost_catboostclassifier_multiclass_ordered_boosting,onnx_model_adapter|permission_filter_adapter|position_exit_adapter|risk_tail_adapter|regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,catboost_stage18_followup_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,18,True,True,True,True,pass,False,missing,True,15,15,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
18_model_family_challenge__catboost_ordered_boosting_scout,18,run12F_catboost_feature_driver_mask_probe_v1,alpha_runtime_probe,reviewed,inconclusive_catboost_followup_mt5_runtime_probe_completed,docs/agent_control/packets/stage18_run12F_catboost_feature_driver_mask_mt5_v1/aggregate_summary.json,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12F_catboost_feature_driver_mask_probe_v1,catboost_catboostclassifier_multiclass_ordered_boosting,onnx_model_adapter|permission_filter_adapter|position_exit_adapter|risk_tail_adapter|regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,catboost_stage18_followup_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,18,True,True,True,True,pass,False,missing,True,15,15,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
18_model_family_challenge__catboost_ordered_boosting_scout,18,run12G_catboost_probability_calibration_probe_v1,alpha_runtime_probe,reviewed,inconclusive_catboost_followup_mt5_runtime_probe_completed,docs/agent_control/packets/stage18_run12G_catboost_probability_calibration_mt5_v1/aggregate_summary.json,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12G_catboost_probability_calibration_probe_v1,catboost_catboostclassifier_multiclass_ordered_boosting,onnx_model_adapter|permission_filter_adapter|position_exit_adapter|risk_tail_adapter|regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,catboost_stage18_followup_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,12,True,True,True,True,pass,False,missing,True,15,15,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
18_model_family_challenge__catboost_ordered_boosting_scout,18,run12H_catboost_margin_geometry_probe_v1,alpha_runtime_probe,reviewed,inconclusive_catboost_followup_mt5_runtime_probe_completed,docs/agent_control/packets/stage18_run12H_catboost_margin_geometry_mt5_v1/aggregate_summary.json,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12H_catboost_margin_geometry_probe_v1,catboost_catboostclassifier_multiclass_ordered_boosting,onnx_model_adapter|permission_filter_adapter|position_exit_adapter|risk_tail_adapter|regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,catboost_stage18_followup_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,12,True,True,True,True,pass,False,missing,True,15,15,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
18_model_family_challenge__catboost_ordered_boosting_scout,18,run12I_catboost_long_bias_source_probe_v1,alpha_runtime_probe,reviewed,inconclusive_catboost_followup_mt5_runtime_probe_completed,docs/agent_control/packets/stage18_run12I_catboost_long_bias_source_mt5_v1/aggregate_summary.json,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12I_catboost_long_bias_source_probe_v1,catboost_catboostclassifier_multiclass_ordered_boosting,onnx_model_adapter|permission_filter_adapter|position_exit_adapter|risk_tail_adapter|regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,catboost_stage18_followup_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,18,True,True,True,True,pass,False,missing,True,15,15,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
18_model_family_challenge__catboost_ordered_boosting_scout,18,run12J_catboost_tier_b_fallback_anatomy_probe_v1,alpha_runtime_probe,reviewed,inconclusive_catboost_followup_mt5_runtime_probe_completed,docs/agent_control/packets/stage18_run12J_catboost_tier_b_fallback_anatomy_mt5_v1/aggregate_summary.json,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12J_catboost_tier_b_fallback_anatomy_probe_v1,catboost_catboostclassifier_multiclass_ordered_boosting,onnx_model_adapter|permission_filter_adapter|position_exit_adapter|risk_tail_adapter|regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,catboost_stage18_followup_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,6,True,True,True,True,pass,False,missing,True,15,15,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
18_model_family_challenge__catboost_ordered_boosting_scout,18,run12K_catboost_hold_stress_probe_v1,alpha_runtime_probe,reviewed,inconclusive_catboost_followup_mt5_runtime_probe_completed,docs/agent_control/packets/stage18_run12K_catboost_hold_stress_mt5_v1/aggregate_summary.json,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12K_catboost_hold_stress_probe_v1,catboost_catboostclassifier_multiclass_ordered_boosting,onnx_model_adapter|permission_filter_adapter|position_exit_adapter|risk_tail_adapter|regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,catboost_stage18_followup_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,12,True,True,True,True,pass,False,missing,True,15,15,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
18_model_family_challenge__catboost_ordered_boosting_scout,18,run12L_catboost_plain_variant_contrast_probe_v1,alpha_runtime_probe,reviewed,inconclusive_catboost_followup_mt5_runtime_probe_completed,docs/agent_control/packets/stage18_run12L_catboost_plain_variant_contrast_mt5_v1/aggregate_summary.json,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12L_catboost_plain_variant_contrast_probe_v1,catboost_catboostclassifier_multiclass_ordered_boosting,onnx_model_adapter|permission_filter_adapter|position_exit_adapter|risk_tail_adapter|regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,catboost_stage18_followup_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,6,True,True,True,True,pass,False,missing,True,15,15,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
18_model_family_challenge__catboost_ordered_boosting_scout,18,run12M_catboost_threshold_surface_probe_v1,alpha_runtime_probe,reviewed,inconclusive_catboost_followup_mt5_runtime_probe_completed,docs/agent_control/packets/stage18_run12M_catboost_threshold_surface_mt5_v1/aggregate_summary.json,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12M_catboost_threshold_surface_probe_v1,catboost_catboostclassifier_multiclass_ordered_boosting,onnx_model_adapter|permission_filter_adapter|position_exit_adapter|risk_tail_adapter|regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,catboost_stage18_followup_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,18,True,True,True,True,pass,False,missing,True,15,15,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
18_model_family_challenge__catboost_ordered_boosting_scout,18,run12N_catboost_q85_intersection_compression_probe_v1,alpha_runtime_probe,reviewed,inconclusive_catboost_compression_mt5_runtime_probe_completed,docs/agent_control/packets/stage18_run12N_catboost_q85_intersection_mt5_v1/aggregate_summary.json,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12N_catboost_q85_intersection_compression_probe_v1,catboost_catboostclassifier_multiclass_ordered_boosting,onnx_model_adapter|permission_filter_adapter|position_exit_adapter|risk_tail_adapter|regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,catboost_stage18_compression_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,6,True,True,True,True,pass,False,missing,True,15,15,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
18_model_family_challenge__catboost_ordered_boosting_scout,18,run12O_catboost_long_hold6_q85_compression_probe_v1,alpha_runtime_probe,reviewed,inconclusive_catboost_compression_mt5_runtime_probe_completed,docs/agent_control/packets/stage18_run12O_catboost_long_hold6_q85_mt5_v1/aggregate_summary.json,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12O_catboost_long_hold6_q85_compression_probe_v1,catboost_catboostclassifier_multiclass_ordered_boosting,onnx_model_adapter|permission_filter_adapter|position_exit_adapter|risk_tail_adapter|regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Risk / Tail-risk|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,catboost_stage18_compression_runtime_probe_only_not_edge_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority,completed,6,True,True,True,True,pass,False,missing,True,15,15,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
