run_id,parent_run_id,open_time,close_time,direction,source_bucket,source_reason,volume,open_price,close_price,profit_column,swap,commission,net_profit,balance_after,hold_minutes,open_hour,close_hour,close_month,close_date,p_short,p_flat,p_long,claim_boundary
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-09T20:05:00,2025-04-09T20:35:00,long,long_threshold,long_threshold_met,0.1,17531.97,18554.9,102.29,0.0,0.0,102.29,770.96,30.0,20,20,2025-04,2025-04-09,0.3712840974,0.2290078849,0.3997080922,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-10T16:40:00,2025-04-10T17:10:00,long,long_threshold,long_threshold_met,0.1,18635.38,18514.43,-12.1,0.0,0.0,-12.1,758.86,30.0,16,17,2025-04,2025-04-10,0.3904910088,0.1991172433,0.4103917778,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-10T17:30:00,2025-04-10T18:00:00,long,long_threshold,long_threshold_met,0.1,18483.25,18423.55,-5.97,0.0,0.0,-5.97,752.89,30.0,17,18,2025-04,2025-04-10,0.3879082203,0.188837409,0.4232544005,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-10T18:15:00,2025-04-10T18:45:00,long,long_threshold,long_threshold_met,0.1,18426.5,18240.05,-18.65,0.0,0.0,-18.65,734.24,30.0,18,18,2025-04,2025-04-10,0.3721908927,0.2318438888,0.3959651887,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-10T18:55:00,2025-04-10T19:25:00,short,native_short_threshold,short_threshold_met,0.1,18230.05,17912.0,31.81,0.0,0.0,31.81,766.05,30.0,18,19,2025-04,2025-04-10,0.4592655897,0.177646637,0.3630877733,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-10T19:30:00,2025-04-10T20:00:00,short,synthetic_short_overlay,"synthetic_short_source_overlay:hour=19,p_short=0.460111,margin_vs_long=0.105465|short_threshold_met",0.1,17850.8,18151.5,-30.07,0.0,0.0,-30.07,735.98,30.0,19,20,2025-04,2025-04-10,0.4601110518,0.1852433085,0.3546456695,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-10T20:05:00,2025-04-10T20:35:00,long,long_threshold,long_threshold_met,0.1,18191.88,18129.3,-6.26,0.0,0.0,-6.26,729.72,30.0,20,20,2025-04,2025-04-10,0.3819178343,0.195159927,0.4229221344,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-10T20:40:00,2025-04-10T21:10:00,long,long_threshold,long_threshold_met,0.1,18136.38,18230.18,9.38,0.0,0.0,9.38,739.1,30.0,20,21,2025-04,2025-04-10,0.3828757703,0.206534788,0.410589397,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-10T21:15:00,2025-04-10T21:45:00,long,long_threshold,long_threshold_met,0.1,18170.0,18494.68,32.47,0.0,0.0,32.47,771.57,30.0,21,21,2025-04,2025-04-10,0.4018596113,0.1615588516,0.4365815818,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-10T21:50:00,2025-04-11T16:50:00,long,long_threshold,long_threshold_met,0.1,18390.75,18414.18,2.34,0.15,0.0,2.4899999999999998,774.06,1140.0,21,16,2025-04,2025-04-11,0.3735782206,0.2012660056,0.4251556993,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-11T16:55:00,2025-04-11T17:25:00,long,long_threshold,long_threshold_met,0.1,18468.63,18198.68,-27.0,0.0,0.0,-27.0,747.06,30.0,16,17,2025-04,2025-04-11,0.3732067347,0.2080767602,0.4187164903,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-11T17:40:00,2025-04-11T18:10:00,long,long_threshold,long_threshold_met,0.1,18295.38,18267.43,-2.8,0.0,0.0,-2.8,744.26,30.0,17,18,2025-04,2025-04-11,0.3866759539,0.1843151301,0.4290089309,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-11T18:35:00,2025-04-11T19:05:00,long,long_threshold,long_threshold_met,0.1,18284.63,18409.56,12.49,0.0,0.0,12.49,756.75,30.0,18,19,2025-04,2025-04-11,0.3601277471,0.244101122,0.3957710564,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-11T19:10:00,2025-04-11T19:40:00,long,long_threshold,long_threshold_met,0.1,18413.01,18569.31,15.63,0.0,0.0,15.63,772.38,30.0,19,19,2025-04,2025-04-11,0.3769660592,0.2396755368,0.3833584785,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-11T19:45:00,2025-04-11T20:15:00,long,long_threshold,long_threshold_met,0.1,18597.63,18552.43,-4.52,0.0,0.0,-4.52,767.86,30.0,19,20,2025-04,2025-04-11,0.3584935367,0.2421443462,0.3993621469,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-11T20:20:00,2025-04-11T20:50:00,long,long_threshold,long_threshold_met,0.1,18498.63,18651.31,15.27,0.0,0.0,15.27,783.13,30.0,20,20,2025-04,2025-04-11,0.3702904582,0.2225444466,0.4071651995,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-11T20:55:00,2025-04-11T21:25:00,long,long_threshold,long_threshold_met,0.1,18690.76,18601.06,-8.97,0.0,0.0,-8.97,774.16,30.0,20,21,2025-04,2025-04-11,0.3799308538,0.2220118344,0.3980573416,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-11T21:30:00,2025-04-11T22:00:00,long,long_threshold,long_threshold_met,0.1,18608.26,18580.06,-2.82,0.0,0.0,-2.82,771.34,30.0,21,22,2025-04,2025-04-11,0.360345602,0.2665114999,0.3731430173,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-14T17:10:00,2025-04-14T17:40:00,long,long_threshold,long_threshold_met,0.1,18960.11,19008.91,4.88,0.0,0.0,4.88,776.22,30.0,17,17,2025-04,2025-04-14,0.3917871118,0.2057325989,0.4024802744,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-14T17:45:00,2025-04-14T18:15:00,long,long_threshold,long_threshold_met,0.1,18996.86,18889.04,-10.78,0.0,0.0,-10.78,765.44,30.0,17,18,2025-04,2025-04-14,0.3527897298,0.2425958812,0.4046142995,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-14T18:20:00,2025-04-14T18:35:00,long,long_threshold,long_threshold_met,0.1,18901.61,18832.29,-6.93,0.0,0.0,-6.93,758.51,15.0,18,18,2025-04,2025-04-14,0.400318712,0.1948774308,0.4048038125,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-14T18:35:00,2025-04-14T19:05:00,short,native_short_threshold,short_threshold_met,0.1,18832.29,18714.49,11.78,0.0,0.0,11.78,770.29,30.0,18,19,2025-04,2025-04-14,0.4592450261,0.1383795887,0.4023753107,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-14T19:40:00,2025-04-14T20:10:00,long,long_threshold,long_threshold_met,0.1,18716.74,18687.54,-2.92,0.0,0.0,-2.92,767.37,30.0,19,20,2025-04,2025-04-14,0.3828029335,0.226777941,0.3904190063,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-14T20:15:00,2025-04-14T20:45:00,long,long_threshold,long_threshold_met,0.1,18690.24,18704.41,1.42,0.0,0.0,1.42,768.79,30.0,20,20,2025-04,2025-04-14,0.361150533,0.2702673376,0.3685820997,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-14T20:55:00,2025-04-14T21:25:00,long,long_threshold,long_threshold_met,0.1,18780.61,18849.79,6.92,0.0,0.0,6.92,775.71,30.0,20,21,2025-04,2025-04-14,0.3570567071,0.2755222023,0.3674210012,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-14T21:30:00,2025-04-14T22:00:00,long,long_threshold,long_threshold_met,0.1,18848.74,18865.16,1.64,0.0,0.0,1.64,777.35,30.0,21,22,2025-04,2025-04-14,0.3520663381,0.2739418447,0.3739917278,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-14T22:05:00,2025-04-15T17:05:00,long,long_threshold,long_threshold_met,0.1,18893.11,18929.63,3.65,0.15,0.0,3.8,781.15,1140.0,22,17,2025-04,2025-04-15,0.3491646647,0.2938142419,0.3570210636,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-15T17:10:00,2025-04-15T17:40:00,long,long_threshold,long_threshold_met,0.1,18943.96,18849.63,-9.43,0.0,0.0,-9.43,771.72,30.0,17,17,2025-04,2025-04-15,0.3633261621,0.2639688849,0.3727049232,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-15T17:50:00,2025-04-15T18:20:00,long,long_threshold,long_threshold_met,0.1,18881.71,18921.13,3.94,0.0,0.0,3.94,775.66,30.0,17,18,2025-04,2025-04-15,0.3820600808,0.1956950575,0.4222448468,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-15T18:40:00,2025-04-15T19:10:00,long,long_threshold,long_threshold_met,0.1,18872.71,18903.01,3.03,0.0,0.0,3.03,778.69,30.0,18,19,2025-04,2025-04-15,0.3716712892,0.2335009724,0.3948278725,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-15T19:15:00,2025-04-15T19:45:00,long,long_threshold,long_threshold_met,0.1,18909.96,18910.63,0.07,0.0,0.0,0.07,778.76,30.0,19,19,2025-04,2025-04-15,0.3691090941,0.2542090118,0.3766820133,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-15T19:50:00,2025-04-15T20:20:00,long,long_threshold,long_threshold_met,0.1,18903.46,18809.26,-9.42,0.0,0.0,-9.42,769.34,30.0,19,20,2025-04,2025-04-15,0.3523704112,0.2862676084,0.36136204,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-04-15T21:35:00,2025-04-15T22:05:00,long,long_threshold,long_threshold_met,0.1,18801.46,18820.01,1.86,0.0,0.0,1.86,771.2,30.0,21,22,2025-04,2025-04-15,0.3522374034,0.2936375141,0.3541250527,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
