trade_sequence,split,expected_entry_timestamp,actual_entry_time,expected_actual_entry_delay_minutes,actual_exit_time,actual_entry_month,actual_entry_hour,entry_weekday,actual_side,expected_side,p_short,p_flat,p_long,long_margin,entry_score,exit_score,threshold,actual_net_profit_after_cost,expected_net_profit,net_profit_gap_actual_minus_expected,actual_profit_before_swap,actual_swap,actual_hold_m5_calendar,expected_held_m5,closed_balance_drawdown_percent,drawdown_increment_percent,tail_loss_ge_10,tail_loss_ge_20,tail_gain_ge_20,tail_hold_gt_12_m5,tail_hold_gt_96_m5,swap_drag_trade,drawdown_after_ge_10pct,drawdown_after_ge_20pct,drawdown_increment_positive,avoid_candidate_label,rescue_candidate_label,join_method(결합 방법),claim_boundary(주장 경계),log_return_1,log_return_3,hl_range,close_open_ratio,gap_percent,close_prev_close_ratio,return_zscore_20,hl_zscore_50,overnight_return,return_1_over_atr_14,close_ema20_ratio,close_ema50_ratio,ema9_ema20_diff,ema20_ema50_diff,ema50_ema200_diff,ema20_ema50_spread_zscore_50,sma50_sma200_ratio,rsi_14,rsi_50,rsi_14_slope_3,rsi_14_minus_50,stoch_kd_diff,stochrsi_kd_diff,ppo_hist_12_26_9,roc_12,trix_15,atr_14,atr_50,atr_14_over_atr_50,bollinger_width_20,bb_position_20,bb_squeeze,historical_vol_20,historical_vol_5_over_20,adx_14,di_spread_14,supertrend_10_3,vortex_indicator,is_us_cash_open,minutes_from_cash_open,is_first_30m_after_open,is_last_30m_before_cash_close,vix_change_1,vix_zscore_20,us10yr_change_1,us10yr_zscore_20,usdx_change_1,usdx_zscore_20,nvda_xnas_log_return_1,aapl_xnas_log_return_1,msft_xnas_log_return_1,amzn_xnas_log_return_1,mega8_equal_return_1,top3_weighted_return_1,mega8_pos_breadth_1,mega8_dispersion_5,us100_minus_mega8_equal_return_1,us100_minus_top3_weighted_return_1
323,validation,2025-05-02 16:50:00+00:00,2025-05-02 16:55:00,5.0,2025-05-02 17:35:00,2025-05,16,4,long,long,0.368119299412,0.216765716672,0.415115058422,0.04699575901,0.04699575901,0.050784468651,-0.000562137088,8.64,11.788,-3.1479999999999997,8.64,0.0,8,8,0.0,-1.0780812278442364,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.00209015049,-0.001439793501,0.003432935337,0.997906029224,6.001344e-06,0.997912049294,-1.994150996208,2.413824081421,0.010926946998,-1.236530780792,1.000147461891,1.002816319466,27.342765808105,53.095039367676,53.489654541016,1.950189352036,1.002886652946,55.377159118652,57.573833465576,-4.046608448029,5.377157688141,-10.395879745483,-13.03329372406,-0.020657122135,-0.000539456436,0.000303764682,33.693321228027,24.010890960693,1.403251647949,0.012840378098,0.519137144089,0.0,0.322977095842,0.754786074162,44.548656463623,7.92647600174,-1.0,0.166630223393,1.0,20.0,1.0,0.0,0.002178649185,-0.684101998806,0.000269179,-0.168647915125,-0.000634671189,-2.265949964523,-0.007098132744,-0.001966858981,0.002234689193,-0.007997909561,-0.004349550698,-0.000422690413,0.125,0.021465154365,0.002261582995,-0.00166527729
324,validation,2025-05-02 17:35:00+00:00,2025-05-02 17:40:00,5.0,2025-05-02 18:20:00,2025-05,17,4,long,long,0.350925862789,0.236791878939,0.412282258272,0.061356395483,0.061356395483,0.006682395935,-0.000562137088,1.03,0.85,0.18000000000000005,1.03,0.0,8,8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.000859689084,0.000723209349,0.00221870211,0.999128222466,1.2453908e-05,0.999140679836,-1.11080300808,0.733476281166,0.010926946998,-0.447836786509,1.002857446671,1.005996823311,33.231456756592,62.412509918213,77.337478637695,1.597104430199,1.004008293152,68.245887756348,63.130004882812,-0.689163446426,18.24588394165,1.321088910103,8.825616836548,0.012388193049,0.003715747502,0.00027735671,38.485397338867,27.421283721924,1.40348637104,0.006262122188,0.898430407047,0.0,0.253229647875,1.001787543297,33.206153869629,11.609819412231,-1.0,0.172737598419,1.0,65.0,0.0,0.0,-0.000439367315,-1.685925483704,-0.0001795977,-1.180642127991,-0.000151058921,-0.649553954601,-0.000526962976,-0.00217954698,-0.003134619445,-0.004335190635,-0.001268651569,-0.002452043584,0.125,0.005898219999,0.0004093319,0.001592723886
325,validation,2025-05-02 18:20:00+00:00,2025-05-02 18:25:00,5.0,2025-05-02 19:05:00,2025-05,18,4,long,long,0.330031633377,0.308381766081,0.361586600542,0.031554967165,0.031554967165,0.025857657194,-0.000562137088,8.14,1.612,6.5280000000000005,8.14,0.0,8,8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000224212228,0.000685250852,0.001320212963,1.000199317932,2.4915264e-05,1.000224232674,0.004277407192,-0.276176273823,0.010926946998,0.13548232615,1.001910328865,1.004965186119,22.486616134644,60.899841308594,96.582733154297,1.038810133934,1.005175232887,67.308082580566,62.995994567871,0.711570203304,17.308082580566,-1.844332098961,-1.191925525665,-0.012697562575,0.001509310096,0.000246077427,33.222110748291,27.581047058105,1.204526782036,0.007095246576,0.771735787392,0.0,0.245608299971,0.447775632143,28.038917541504,11.725662231445,-1.0,0.256904900074,1.0,110.0,0.0,0.0,-0.001742919441,0.1934132725,-0.000269711396,-1.632637739182,0.000533596438,2.428223848343,0.000436814764,-4.8746009e-05,0.000642850588,-0.00272908737,-1.2017297e-05,0.000406458712,0.5,0.003061232157,0.000236254666,-0.000182221338
326,validation,2025-05-02 19:05:00+00:00,2025-05-02 19:10:00,5.0,2025-05-02 19:55:00,2025-05,19,4,long,long,0.329749435186,0.312669456005,0.357581138611,0.027831703424,0.027831703424,0.008091896772,-0.000562137088,2.41,0.825,1.5850000000000002,2.41,0.0,9,8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.002336476464,0.002442492871,0.003085017437,1.00234568119,-6.47015e-06,1.002339243889,2.283250570297,1.454878687859,0.010926946998,1.459449887276,1.003805756569,1.006700634956,22.709445953369,57.692939758301,111.229911804199,0.63223361969,1.006602168083,71.016609191895,64.728973388672,1.610202789307,21.016613006592,-0.757343947887,2.385719299316,0.008477903903,0.004013207275,0.000188538907,32.279247283936,28.060085296631,1.150361657143,0.004464397207,1.317271351814,1.0,0.246092274785,1.193333983421,23.236207962036,17.441757202148,-1.0,0.422966271639,1.0,155.0,0.0,0.0,-0.004376367666,-1.783071756363,-0.000539713947,-2.049686908722,0.000251031743,1.466926336288,0.003132616635,0.004420164973,0.000894116063,0.002891466953,0.002945632907,0.002284143353,1.0,0.001584073296,-0.000606424815,5.5064658e-05
327,validation,2025-05-02 19:55:00+00:00,2025-05-02 20:00:00,5.0,2025-05-02 20:50:00,2025-05,20,4,long,long,0.32301017642,0.334717899561,0.342271924019,0.007554024458,0.007554024458,0.001059234142,-0.000562137088,-2.53,-3.613,1.0830000000000002,-2.53,0.0,10,8,0.3305936311724932,0.3305936311724932,0,0,0,0,0,0,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.000167258477,-0.000434218498,0.000949531852,0.999820351601,1.2406862e-05,0.999832749367,-0.402598172426,-1.003974199295,0.010926946998,-0.11724447459,1.001676797867,1.004826903343,25.049430847168,63.053775787354,132.548706054688,0.860474348068,1.008290171623,63.87805557251,62.869235992432,-1.009910106659,13.87805557251,-1.85458946228,-5.770134925842,0.000116333955,0.003861625213,0.000223027571,28.738552093506,27.780202865601,1.034497499466,0.007631705608,0.752197921276,0.0,0.242957144976,0.617324590683,28.185726165771,8.808095932007,-1.0,0.352173596621,1.0,205.0,0.0,0.0,0.002207505517,-1.26531291008,0.0,-1.341988563538,0.000230840262,1.551846146584,0.00061127363,-0.001704781083,-0.000571591896,-0.000208365891,-7.0619113e-05,-0.000727866776,0.375,0.003868947737,-9.6625387e-05,0.000560622255
328,validation,2025-05-02 21:50:00+00:00,2025-05-02 21:55:00,5.0,2025-05-05 17:05:00,2025-05,21,4,long,long,0.338585197926,0.29852488637,0.362889826298,0.024304628372,0.024304628372,-0.017917305231,-0.000562137088,-17.54,-15.586,-1.9539999999999988,-16.43,-1.11,806,8,2.622535248075885,2.2919416169033915,1,0,0,1,1,1,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.002402678831,-0.002353064483,0.002785027726,0.997618496418,-1.8356917e-05,0.997600197792,-3.553495645523,2.846404790878,0.010926946998,-2.171125650406,0.998776435852,1.000468850136,6.649228572845,34.056228637695,137.476318359375,-1.775331139565,1.009270071983,43.805244445801,56.138214111328,-6.771901607513,-6.194756984711,-18.995777130127,-22.183618545532,-0.008442980237,-0.000236174237,7.7060686e-05,22.225301742554,25.114656448364,0.884953439236,0.004093897995,0.267532765865,0.0,0.181376442313,1.603827834129,18.322450637817,-4.53529214859,-1.0,0.200544983149,1.0,320.0,0.0,0.0,0.001773049589,-1.271655797958,0.0001800342,-0.814520061016,-5.007461e-05,1.794397473335,-0.002705889056,-0.003268853761,-0.002802280476,-0.003676474793,-0.003376436187,-0.002921824111,0.0,0.001851544133,0.000976641313,0.000522029295
329,validation,2025-05-05 17:10:00+00:00,2025-05-05 17:15:00,5.0,2025-05-05 17:55:00,2025-05,17,0,long,long,0.329107791185,0.335064470768,0.335827678442,0.000763207674,0.000763207674,-0.000899553299,-0.000562137088,4.64,1.35,3.2899999999999996,4.64,0.0,8,8,2.016229141893916,-0.6063061061819686,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000444761652,0.001653829822,0.0024536571,1.000450849533,-6.011629e-06,1.000444889069,0.547704458237,2.270536422729,-0.008226394653,0.303965449333,1.002113819122,1.002573728561,16.57751083374,9.143301010132,-24.098794937134,3.088244199753,0.997725665569,70.644920349121,55.684783935547,3.175447463989,20.644924163818,-3.073051452637,5.510157108307,0.031217647716,0.003610854037,6.2272658e-05,29.226842880249,20.001914978027,1.461202263832,0.00497278152,1.015504360199,0.0,0.131666183472,0.968244433403,21.743125915527,10.747182846069,-1.0,0.204304680228,1.0,40.0,0.0,0.0,-0.004790940788,-2.414617776871,0.000270318968,-2.382370948792,-0.000432534667,1.625567317009,-0.001143410103,-0.000350727758,0.00068913243,0.002143393736,-9.1878952e-05,0.000102690494,0.5,0.004646919202,0.000536739535,0.000342170097
330,validation,2025-05-05 17:55:00+00:00,2025-05-05 18:00:00,5.0,2025-05-05 18:40:00,2025-05,18,0,long,long,0.344539403915,0.306860476732,0.348600059748,0.004060655832,0.004060655832,-0.00450772047,-0.000562137088,-3.4,-2.188,-1.2119999999999997,-3.4,0.0,8,8,2.460505167975529,0.44427602608161276,0,0,0,0,0,0,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000919149432,0.001669897931,0.001399584347,1.000938057899,-1.8511515e-05,1.00091958046,0.669538259506,0.242004185915,-0.008226394653,0.546798884869,1.00254201889,1.003563404083,18.569606781006,20.308059692383,-10.512990951538,2.285239219666,0.998547255993,64.488594055176,57.094966888428,2.00590968132,14.488591194153,11.498569488525,12.132633209229,0.019216731191,0.0034483294,0.000117888412,33.644733428955,23.171649932861,1.451978325844,0.005619919393,0.986840605736,0.0,0.265887260437,1.493579983711,22.180084228516,10.065169334412,-1.0,0.253919184208,1.0,85.0,0.0,0.0,-0.002211410785,-1.864811658859,0.000450775347,-0.766346156597,0.000201148563,1.149508714676,0.002204683609,0.002616616897,0.000800851209,-0.000746626873,0.000693830138,0.001554329065,0.625,0.001546825166,0.000225741853,-0.000634757103
331,validation,2025-05-05 19:05:00+00:00,2025-05-05 19:10:00,5.0,2025-05-05 19:55:00,2025-05,19,0,long,long,0.335355103016,0.328541576862,0.336103320122,0.000748217106,0.000748217106,-0.046516358852,-0.000562137088,2.83,2.5,0.33000000000000007,2.83,0.0,9,8,2.0907107109723118,-0.3697944570032172,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000524703297,0.002006351715,0.001149048563,1.000530838966,-5.998183e-06,1.000524878502,0.390684098005,-0.2847186625,-0.008226394653,0.380651652813,1.001381516457,1.002685308456,10.525051116943,25.993263244629,10.319462776184,1.254482150078,1.000015497208,60.322151184082,56.366500854492,3.23743057251,10.322149276733,13.350173950195,15.320999145508,-0.007480190601,-0.000137367373,0.000123883554,27.598752975464,23.43111038208,1.177868008614,0.004439524375,0.772700965405,0.0,0.253351300955,0.774365484715,20.85809135437,8.264138221741,-1.0,0.092286787927,1.0,155.0,0.0,0.0,-0.004405286163,-0.547062218189,-0.000270172925,0.0708155334,0.000351313909,2.092767715454,0.001584228477,0.000953169365,0.000548533804,0.000267243915,0.000762452139,0.000826191099,0.875,0.001323023229,-0.000237611137,-0.000301350112
332,validation,2025-05-06 17:35:00+00:00,2025-05-06 17:40:00,5.0,2025-05-06 18:20:00,2025-05,17,1,long,long,0.360930591822,0.275930464268,0.363138884306,0.002208292484,0.002208292484,-0.009388208389,-0.000562137088,1.04,-0.025,1.065,1.04,0.0,8,8,1.9548145147591007,-0.13589619621321103,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000416446157,0.002090541646,0.002069180366,1.000441789627,-2.5244417e-05,1.000416517258,0.177572637796,1.108052253723,-0.01345422212,0.246612951159,1.003461241722,1.003272294998,18.407287597656,-3.720029830933,-70.472023010254,2.501054525375,0.995936453342,64.547088623047,53.21422958374,1.987715005875,14.547089576721,2.233386278152,4.00103187561,0.068310081959,0.003659643466,-2.2202241e-05,33.467163085938,23.061374664307,1.451221585274,0.008385590278,0.987364411354,0.0,0.341827213764,0.718702733517,23.29655456543,14.714279174805,-1.0,0.322876363993,1.0,65.0,0.0,0.0,-0.002126754494,-1.500459671021,0.000450531632,-0.190602168441,-0.000776123605,-1.131722688675,0.003545788582,-0.00156002352,0.002136777388,0.001713429461,0.000530128484,0.001256000134,0.625,0.003763572546,-0.000113595597,-0.000839467219
333,validation,2025-05-06 18:25:00+00:00,2025-05-06 18:30:00,5.0,2025-05-06 19:10:00,2025-05,18,1,long,long,0.3430095613,0.312307655811,0.344682782888,0.001673221588,0.001673221588,-0.022548884153,-0.000562137088,-5.68,-3.188,-2.4919999999999995,-5.68,0.0,8,8,2.69701681715428,0.7422023023951791,0,0,0,0,0,0,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000686607207,0.002282949863,0.001316301408,1.000642895699,4.3873231e-05,1.000686883926,0.371316164732,-0.111477047205,-0.01345422212,0.442566812038,1.002514600754,1.003556728363,23.681083679199,20.553329467773,-47.240161895752,2.535580635071,0.996511876583,63.81901550293,54.783050537109,2.669794559479,13.819014549255,3.395488977432,3.734781503677,0.022870114073,0.002348843031,0.000149292362,30.79615020752,23.971546173096,1.284696102142,0.011594650336,0.784383893013,0.0,0.330950289965,0.840059518814,25.127546310425,12.929580688477,-1.0,0.460442751646,1.0,115.0,0.0,0.0,-0.00640751794,-1.465851902962,9.0065747e-05,0.26537245512,-0.000282175577,0.365534991026,0.002215232933,0.001710864366,0.00020635812,0.001072271145,0.001235892647,0.000958524994,1.0,0.000835622661,-0.000549049699,-0.000271682016
334,validation,2025-05-06 21:35:00+00:00,2025-05-06 21:40:00,5.0,2025-05-07 16:50:00,2025-05,21,1,long,long,0.338734000921,0.321737110615,0.339528769255,0.000794768333,0.000794768333,0.008762478828,-0.000562137088,-5.42,-0.628,-4.792,-5.05,-0.37,230,8,3.4052450704961448,0.7082282533418649,0,0,0,1,1,1,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,3.7810318e-05,0.001292410889,0.000541937654,1.000056505203,-1.8653443e-05,1.000037789345,-0.083033531904,-1.070032835007,-0.01345422212,0.026018999517,1.001885890961,1.002071142197,7.956140041351,3.661103010178,-20.40224647522,-0.769878804684,1.000193357468,59.358974456787,52.773857116699,1.589874148369,9.358974456787,8.443086624146,4.453299999237,0.039774280041,0.001596597955,-4.0151845e-05,28.826179504395,28.334842681885,1.017340421677,0.005347356666,0.934526622295,0.0,0.256989479065,0.682638287544,15.075757026672,13.547478675842,-1.0,0.240058496594,1.0,305.0,0.0,0.0,-0.000421762961,-0.324298232794,0.000269735669,0.448328435421,-0.000454013469,-0.854858458042,0.00043981176,-0.000652626855,-0.000252539758,-0.000376637705,0.000108703985,-0.000266125688,0.5,0.001837632153,-7.0892951e-05,0.000303936715
335,validation,2025-05-07 17:00:00+00:00,2025-05-07 17:05:00,5.0,2025-05-07 17:45:00,2025-05,17,2,long,long,0.379554212093,0.241219222546,0.379226595163,-0.00032761693,-0.00032761693,-0.001020073891,-0.000562137088,2.67,2.4,0.27,2.67,0.0,8,8,3.0563577206026458,-0.348887349893499,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.001620373572,0.00059226912,0.002229799982,1.001621723175,0.0,1.001621723175,1.542877674103,1.577616095543,0.001332094427,1.041182398796,1.000881195068,0.999468564987,-10.397738456726,-28.023588180542,-25.853841781616,-1.538165330887,0.998091995716,52.072940826416,47.287658691406,1.470993995667,2.072939395905,5.784972667694,6.705493450165,0.019155904651,0.000162789293,-0.000149726999,30.909189224243,21.339679718018,1.448437452316,0.004449962173,0.749005258083,0.0,0.28497621417,1.599331855774,28.904838562012,-1.975885748863,-1.0,-0.08565557003,1.0,30.0,1.0,0.0,-0.006329114083,-2.416479587555,0.000179629962,1.253434658051,-0.000252026279,-2.347516059875,0.001768034417,-0.000404530758,0.002719522221,0.002880155575,0.002451268723,0.001650268096,0.875,0.008986482397,-0.000829581579,-2.858102e-05
336,validation,2025-05-07 17:45:00+00:00,2025-05-07 17:50:00,5.0,2025-05-07 18:30:00,2025-05,17,2,long,long,0.339267909527,0.320898920298,0.339833199978,0.000565290451,0.000565290451,-0.030612021685,-0.000562137088,-10.75,-13.187,2.4369999999999994,-10.75,0.0,8,8,4.461053979537168,1.4046962589345227,1,0,0,0,0,0,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.000289379881,-0.000717005518,0.000755013316,0.999723255634,-1.2579914e-05,0.999710679054,-0.394407480955,-0.614353299141,0.001332094427,-0.209272235632,1.000865697861,1.000462412834,10.974692344666,-8.001154899597,-21.676942825317,0.396269381046,0.997590482235,55.400211334229,49.442764282227,-1.521259069443,5.400210857391,-3.572430849075,-4.821262836456,0.038312282413,0.001720358152,-1.7151875e-05,27.468221664429,21.86505317688,1.256261348724,0.006308503915,0.773917555809,0.0,0.269677907228,0.487376451492,17.680799484253,1.026921749115,-1.0,0.282527655363,1.0,75.0,0.0,0.0,-0.001705756877,-1.476971030235,0.000269323995,1.793742179871,-0.000453601591,-2.061944007874,-0.001233589021,0.0,-0.001519477228,0.000945477514,-0.000781657931,-0.001024384284,0.25,0.002413324313,0.00049231993,0.000735046226
337,validation,2025-05-07 20:00:00+00:00,2025-05-07 20:05:00,5.0,2025-05-07 20:45:00,2025-05,20,2,long,long,0.338217973709,0.323859930038,0.337921977043,-0.000295996666,-0.000295996666,-0.006626844406,-0.000562137088,-4.6,-3.212,-1.3879999999999995,-4.6,0.0,8,8,5.06213330894171,0.6010793294045413,0,0,0,0,0,0,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000593379664,0.001490429975,0.000984465587,1.000593543053,0.0,1.000593543053,0.367305189371,-0.933311343193,0.001332094427,0.383085221052,1.002162337303,1.000986099243,7.385723114014,-23.226228713989,-60.763656616211,0.531749427319,0.995320856571,59.302780151367,48.99095916748,1.912434220314,9.302779197693,1.059908747673,0.524855136871,0.055127888918,0.002479920164,-9.1957918e-05,30.690233230591,27.035503387451,1.135182619095,0.005445866846,1.047683596611,0.0,0.291688263416,0.371620833874,28.341617584229,4.173383712769,-1.0,0.339074075222,1.0,210.0,0.0,0.0,-0.000429000444,-1.53457224369,0.000179533206,2.163684129715,0.000231700687,-0.791557610035,-0.000789924117,0.000306842587,0.000895203848,0.000423841062,0.000419613498,0.000465163554,0.625,0.003208457958,0.000173942259,0.000128392188
