record_view,candidate_alias,candidate_role,feature_axis,role_scope,route_role,axis,bucket,trade_count,net_profit,profit_factor,expectancy,win_rate,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,max_losing_streak
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,close_hour_utc,15,1,28.35,inf,28.35,1.0,0.0,0.0,0,0
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,close_hour_utc,17,123,102.84,1.2026,0.836098,0.520325,131.89,18.393674,75,6
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,close_hour_utc,21,4,24.57,inf,6.1425,1.0,0.0,0.0,0,0
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,close_hour_utc,22,4,56.21,2.330099,14.0525,0.5,22.13,4.152204,1,1
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,close_hour_utc,12,3,-67.74,0.0,-22.58,0.0,67.74,13.548,3,3
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,close_hour_utc,20,2,9.17,6.066298,4.585,0.5,1.81,0.362,1,1
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,close_hour_utc,01,1,-25.75,0.0,-25.75,0.0,25.75,5.15,1,1
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,close_hour_utc,02,1,-20.29,0.0,-20.29,0.0,20.29,4.058,1,1
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,close_hour_utc,19,4,-18.32,0.336232,-4.58,0.5,27.6,5.52,4,2
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,close_hour_utc,09,1,-23.05,0.0,-23.05,0.0,23.05,4.61,1,1
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,close_hour_utc,10,1,-15.9,0.0,-15.9,0.0,15.9,3.18,1,1
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,close_hour_utc,16,87,38.91,1.053308,0.447241,0.448276,185.56,27.667855,54,9
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,close_hour_utc,18,82,170.25,1.796156,2.07622,0.609756,49.79,9.712658,32,4
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,close_hour_utc,15,1,28.35,inf,28.35,1.0,0.0,0.0,0,0
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,close_hour_utc,17,120,71.72,1.149916,0.597667,0.516667,117.49,17.400512,74,6
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,close_hour_utc,21,4,22.78,inf,5.695,1.0,0.0,0.0,0,0
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,close_hour_utc,22,4,56.04,2.445448,14.01,0.5,19.62,3.83,1,1
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,close_hour_utc,12,3,-62.97,0.0,-20.99,0.0,62.97,12.594,3,3
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,close_hour_utc,20,2,8.71,6.153846,4.355,0.5,1.69,0.338,1,1
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,close_hour_utc,01,1,-23.92,0.0,-23.92,0.0,23.92,4.784,1,1
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,close_hour_utc,02,1,-18.9,0.0,-18.9,0.0,18.9,3.78,1,1
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,close_hour_utc,19,4,-16.15,0.357086,-4.0375,0.5,25.12,5.024,4,2
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,close_hour_utc,09,1,-20.39,0.0,-20.39,0.0,20.39,4.078,1,1
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,close_hour_utc,10,1,-14.31,0.0,-14.31,0.0,14.31,2.862,1,1
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,close_hour_utc,16,87,38.91,1.053308,0.447241,0.448276,185.56,27.667855,54,9
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,close_hour_utc,18,82,170.25,1.796156,2.07622,0.609756,49.79,9.712658,32,4
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,close_hour_utc,15,1,28.35,inf,28.35,1.0,0.0,0.0,0,0
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,close_hour_utc,17,120,71.72,1.149916,0.597667,0.516667,117.49,17.400512,74,6
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,close_hour_utc,21,4,22.78,inf,5.695,1.0,0.0,0.0,0,0
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,close_hour_utc,22,4,56.04,2.445448,14.01,0.5,19.62,3.83,1,1
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,close_hour_utc,12,3,-62.97,0.0,-20.99,0.0,62.97,12.594,3,3
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,close_hour_utc,20,2,8.71,6.153846,4.355,0.5,1.69,0.338,1,1
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,close_hour_utc,01,1,-23.92,0.0,-23.92,0.0,23.92,4.784,1,1
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,close_hour_utc,02,1,-18.9,0.0,-18.9,0.0,18.9,3.78,1,1
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,close_hour_utc,19,4,-16.15,0.357086,-4.0375,0.5,25.12,5.024,4,2
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,close_hour_utc,09,1,-20.39,0.0,-20.39,0.0,20.39,4.078,1,1
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,close_hour_utc,10,1,-14.31,0.0,-14.31,0.0,14.31,2.862,1,1
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,close_hour_utc,16,99,2.07,1.002289,0.020909,0.454545,236.21,33.856981,82,5
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,close_hour_utc,18,85,189.39,1.851689,2.228118,0.623529,59.98,11.679259,26,4
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,close_hour_utc,15,1,28.35,inf,28.35,1.0,0.0,0.0,0,0
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,close_hour_utc,17,117,149.19,1.337054,1.275128,0.529915,112.22,15.075431,72,6
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,close_hour_utc,21,13,48.73,3.982252,3.748462,0.692308,7.61,1.367869,2,1
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,close_hour_utc,22,18,-95.97,0.627879,-5.331667,0.222222,167.55,32.110004,15,7
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,close_hour_utc,03,1,55.69,inf,55.69,1.0,0.0,0.0,0,0
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,close_hour_utc,12,3,-70.14,0.0,-23.38,0.0,70.14,14.028,3,3
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,close_hour_utc,01,3,-3.18,0.936003,-1.06,0.333333,49.69,9.09224,2,2
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,close_hour_utc,20,4,-9.21,0.602846,-2.3025,0.5,23.19,4.612998,3,2
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,close_hour_utc,02,3,5.19,1.145827,1.73,0.333333,35.59,7.118,2,2
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,close_hour_utc,19,5,-7.11,0.739751,-1.422,0.6,27.32,5.464,5,2
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,close_hour_utc,10,2,-29.6,0.0,-14.8,0.0,29.6,5.92,2,2
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,close_hour_utc,09,1,-19.5,0.0,-19.5,0.0,19.5,3.9,1,1
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,close_hour_utc,23,2,-40.62,0.0,-20.31,0.0,40.62,8.124,2,2
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,close_hour_utc,16,99,2.07,1.002289,0.020909,0.454545,236.21,33.856981,82,5
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,close_hour_utc,18,85,189.39,1.851689,2.228118,0.623529,59.98,11.679259,26,4
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,close_hour_utc,15,1,28.35,inf,28.35,1.0,0.0,0.0,0,0
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,close_hour_utc,17,117,149.19,1.337054,1.275128,0.529915,112.22,15.075431,72,6
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,close_hour_utc,21,13,48.73,3.982252,3.748462,0.692308,7.61,1.367869,2,1
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,close_hour_utc,22,18,-95.97,0.627879,-5.331667,0.222222,167.55,32.110004,15,7
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,close_hour_utc,03,1,55.69,inf,55.69,1.0,0.0,0.0,0,0
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,close_hour_utc,12,3,-70.14,0.0,-23.38,0.0,70.14,14.028,3,3
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,close_hour_utc,01,3,-3.18,0.936003,-1.06,0.333333,49.69,9.09224,2,2
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,close_hour_utc,20,4,-9.21,0.602846,-2.3025,0.5,23.19,4.612998,3,2
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,close_hour_utc,02,3,5.19,1.145827,1.73,0.333333,35.59,7.118,2,2
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,close_hour_utc,19,5,-7.11,0.739751,-1.422,0.6,27.32,5.464,5,2
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,close_hour_utc,10,2,-29.6,0.0,-14.8,0.0,29.6,5.92,2,2
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,close_hour_utc,09,1,-19.5,0.0,-19.5,0.0,19.5,3.9,1,1
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,close_hour_utc,23,2,-40.62,0.0,-20.31,0.0,40.62,8.124,2,2
mt5_ta_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,tier_only_total,close_hour_utc,16,89,6.54,1.008756,0.073483,0.438202,203.53,30.347265,56,10
mt5_ta_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,tier_only_total,close_hour_utc,18,82,165.5,1.791374,2.018293,0.609756,49.79,9.712658,32,4
mt5_ta_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,tier_only_total,close_hour_utc,15,1,28.35,inf,28.35,1.0,0.0,0.0,0,0
mt5_ta_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,tier_only_total,close_hour_utc,17,120,73.56,1.15759,0.613,0.516667,117.87,17.456791,74,6
mt5_ta_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,tier_only_total,close_hour_utc,21,4,22.27,inf,5.5675,1.0,0.0,0.0,0,0
mt5_ta_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,tier_only_total,close_hour_utc,22,4,53.2,2.372195,13.3,0.5,19.62,3.83,1,1
mt5_ta_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,tier_only_total,close_hour_utc,12,3,-62.37,0.0,-20.79,0.0,62.37,12.474,3,3
mt5_ta_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,tier_only_total,close_hour_utc,20,2,8.71,6.153846,4.355,0.5,1.69,0.338,1,1
mt5_ta_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,tier_only_total,close_hour_utc,01,1,-23.92,0.0,-23.92,0.0,23.92,4.784,1,1
mt5_ta_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,tier_only_total,close_hour_utc,02,1,-18.9,0.0,-18.9,0.0,18.9,3.78,1,1
mt5_ta_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,tier_only_total,close_hour_utc,19,4,-16.32,0.342995,-4.08,0.5,24.84,4.968,4,2
mt5_ta_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,tier_only_total,close_hour_utc,09,1,-20.39,0.0,-20.39,0.0,20.39,4.078,1,1
mt5_ta_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,tier_only_total,close_hour_utc,10,1,-14.31,0.0,-14.31,0.0,14.31,2.862,1,1
mt5_rt_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,routed_total,close_hour_utc,16,89,6.54,1.008756,0.073483,0.438202,203.53,30.347265,56,10
mt5_rt_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,routed_total,close_hour_utc,18,82,165.5,1.791374,2.018293,0.609756,49.79,9.712658,32,4
mt5_rt_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,routed_total,close_hour_utc,15,1,28.35,inf,28.35,1.0,0.0,0.0,0,0
mt5_rt_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,routed_total,close_hour_utc,17,120,73.56,1.15759,0.613,0.516667,117.87,17.456791,74,6
mt5_rt_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,routed_total,close_hour_utc,21,4,22.27,inf,5.5675,1.0,0.0,0.0,0,0
mt5_rt_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,routed_total,close_hour_utc,22,4,53.2,2.372195,13.3,0.5,19.62,3.83,1,1
mt5_rt_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,routed_total,close_hour_utc,12,3,-62.37,0.0,-20.79,0.0,62.37,12.474,3,3
mt5_rt_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,routed_total,close_hour_utc,20,2,8.71,6.153846,4.355,0.5,1.69,0.338,1,1
mt5_rt_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,routed_total,close_hour_utc,01,1,-23.92,0.0,-23.92,0.0,23.92,4.784,1,1
mt5_rt_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,routed_total,close_hour_utc,02,1,-18.9,0.0,-18.9,0.0,18.9,3.78,1,1
mt5_rt_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,routed_total,close_hour_utc,19,4,-16.32,0.342995,-4.08,0.5,24.84,4.968,4,2
mt5_rt_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,routed_total,close_hour_utc,09,1,-20.39,0.0,-20.39,0.0,20.39,4.078,1,1
mt5_rt_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,routed_total,close_hour_utc,10,1,-14.31,0.0,-14.31,0.0,14.31,2.862,1,1
mt5_ta_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,tier_only_total,close_hour_utc,16,85,63.11,1.088368,0.742471,0.470588,191.98,27.880161,69,7
mt5_ta_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,tier_only_total,close_hour_utc,18,84,168.41,1.793264,2.004881,0.619048,54.59,10.648798,33,4
mt5_ta_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,tier_only_total,close_hour_utc,15,1,28.35,inf,28.35,1.0,0.0,0.0,0,0
mt5_ta_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,tier_only_total,close_hour_utc,17,114,114.76,1.278091,1.006667,0.526316,98.55,14.149318,71,6
mt5_ta_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,tier_only_total,close_hour_utc,21,13,46.8,3.890673,3.6,0.692308,7.61,1.37263,2,1
mt5_ta_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,tier_only_total,close_hour_utc,22,15,-37.58,0.801196,-2.505333,0.266667,102.33,19.839085,12,4
mt5_ta_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,tier_only_total,close_hour_utc,03,1,53.79,inf,53.79,1.0,0.0,0.0,0,0
mt5_ta_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,tier_only_total,close_hour_utc,12,3,-64.08,0.0,-21.36,0.0,64.08,12.816,3,3
mt5_ta_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,tier_only_total,close_hour_utc,20,4,-7.74,0.623541,-1.935,0.5,20.56,4.092194,3,2
mt5_ta_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,tier_only_total,close_hour_utc,01,2,-43.75,0.0,-21.875,0.0,43.75,8.75,2,2
mt5_ta_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,tier_only_total,close_hour_utc,02,2,-34.2,0.0,-17.1,0.0,34.2,6.84,2,2
mt5_ta_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,tier_only_total,close_hour_utc,19,5,-3.88,0.838401,-0.776,0.6,24.01,4.802,5,2
mt5_ta_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,tier_only_total,close_hour_utc,10,2,-29.06,0.0,-14.53,0.0,29.06,5.812,2,2
mt5_ta_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,tier_only_total,close_hour_utc,09,1,-18.61,0.0,-18.61,0.0,18.61,3.722,1,1
mt5_ta_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,tier_only_total,close_hour_utc,23,2,-39.5,0.0,-19.75,0.0,39.5,7.9,2,2
mt5_rt_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,routed_total,close_hour_utc,16,85,63.11,1.088368,0.742471,0.470588,191.98,27.880161,69,7
